"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"2009","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_08",1.49,71.86,0.3705,0,0,0,0,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_08",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2010","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_09",1.42,71.23,0.3697,0.0014,0,2,1,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_09",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2011","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_10",1.51,71.18,0.3698,0.0074,0,5,4,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_10",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2012","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_11",1.4,70.8,0.3673,0.0047,0,4,3,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_11",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2013","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_12",1.17,71.06,0.3701,0,0,0,0,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_12",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2014","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_13",1.32,70.89,0.3672,0.0014,0,2,1,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_13",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2015","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_14",1.71,71.6,0.372,0.0014,0,2,1,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_14",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2016","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_15",2.19,71.68,0.3705,0.0014,0,2,1,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_15",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2017","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_16",0.91,71.64,0.37,0,0,0,0,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_16",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2018","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_17",1.05,71.6,0.3699,0,0,0,0,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_17",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2019","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_18",1.18,71.08,0.3677,0.0014,0,2,1,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_18",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2020","MYD88_Q9CQ74_x1",5,"model_5_multimer_v2_p1_230327_096930_recycled_19",0.9,71.43,0.3705,0.0014,0,2,1,2,2,"MYD88_Q9CQ74_x1_5_model_5_multimer_v2_p1_230327_096930_recycled_19",1,"Q9CQ74","LERL1_MOUSE","Leprotl1","Leprotl1",NA,"Mus musculus (Mouse)",10090,"Leptin receptor overlapping transcript-like 1 (Endospanin-2)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2021","MYD88_Q9CQI6_x1",3,"model_3_multimer_v2_p1_230327_625259_recycled_00",9999,72.54,0.3632,0.0612,0.0013,20,16,2,2,"MYD88_Q9CQI6_x1_3_model_3_multimer_v2_p1_230327_625259_recycled_00",1,"Q9CQI6","COTL1_MOUSE","Cotl1 Clp","Cotl1","Clp","Mus musculus (Mouse)",10090,"Coactosin-like protein","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2022","MYD88_Q9CQJ8_x1",4,"model_4_multimer_v2_p1_230327_001835_recycled_00",9999,70.54,0.349,0.0083,2e-04,5,3,2,2,"MYD88_Q9CQJ8_x1_4_model_4_multimer_v2_p1_230327_001835_recycled_00",1,"Q9CQJ8","NDUB9_MOUSE","Ndufb9","Ndufb9",NA,"Mus musculus (Mouse)",10090,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 (Complex I-B22) (CI-B22) (NADH-ubiquinone oxidoreductase B22 subunit)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2023","MYD88_Q9CQM9_x1",5,"model_5_multimer_v2_p1_230327_798435_recycled_04",5.55,73.7,0.2969,0.257,0.0204,25,35,2,2,"MYD88_Q9CQM9_x1_5_model_5_multimer_v2_p1_230327_798435_recycled_04",1,"Q9CQM9","GLRX3_MOUSE","Glrx3 Picot Txnl2","Glrx3","Picot Txnl2","Mus musculus (Mouse)",10090,"Glutaredoxin-3 (PKC-interacting cousin of thioredoxin) (PICOT) (PKC-theta-interacting protein) (PKCq-interacting protein) (Thioredoxin-like protein 2)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2024","MYD88_Q9CQR6_x1",5,"model_5_multimer_v2_p1_230326_916634_recycled_03",3.34,87.24,0.6165,0.5081,0.224,50,55,1,2,"MYD88_Q9CQR6_x1_5_model_5_multimer_v2_p1_230326_916634_recycled_03",1,"Q9CQR6","PPP6_MOUSE","Ppp6c","Ppp6c",NA,"Mus musculus (Mouse)",10090,"Serine/threonine-protein phosphatase 6 catalytic subunit (PP6C) (EC 3.1.3.16)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2025","MYD88_Q9CQW1_x1",1,"model_1_multimer_v2_p1_230327_905155_recycled_15",1.26,76.28,0.4096,0.2416,0.0235,36,32,1,2,"MYD88_Q9CQW1_x1_1_model_1_multimer_v2_p1_230327_905155_recycled_15",1,"Q9CQW1","YKT6_MOUSE","Ykt6","Ykt6",NA,"Mus musculus (Mouse)",10090,"Synaptobrevin homolog YKT6 (EC 2.3.1.-)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2026","MYD88_Q9CR00_x1",2,"model_2_multimer_v2_p1_230326_679191_recycled_01",59.57,68.16,0.3584,0.2518,0.0523,86,114,2,2,"MYD88_Q9CR00_x1_2_model_2_multimer_v2_p1_230326_679191_recycled_01",1,"Q9CR00","PSMD9_MOUSE","Psmd9","Psmd9",NA,"Mus musculus (Mouse)",10090,"26S proteasome non-ATPase regulatory subunit 9 (26S proteasome regulatory subunit p27)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2027","MYD88_Q9CR11_x1",5,"model_5_multimer_v2_p1_230325_965192_recycled_09",2.06,81.16,0.4353,0.3831,0.1267,36,40,2,2,"MYD88_Q9CR11_x1_5_model_5_multimer_v2_p1_230325_965192_recycled_09",1,"Q9CR11","YETS4_MOUSE","Yeats4 Gas41","Yeats4","Gas41","Mus musculus (Mouse)",10090,"YEATS domain-containing protein 4 (Glioma-amplified sequence 41 homolog) (Gas41)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2028","MYD88_Q9CR59_x1",1,"model_1_multimer_v2_p1_230329_347510_recycled_16",3.62,73.45,0.3246,0.5328,0.013,82,151,2,2,"MYD88_Q9CR59_x1_1_model_1_multimer_v2_p1_230329_347510_recycled_16",1,"Q9CR59","G45IP_MOUSE","Gadd45gip1 Mrpl59","Gadd45gip1","Mrpl59","Mus musculus (Mouse)",10090,"Growth arrest and DNA damage-inducible proteins-interacting protein 1 (39S ribosomal protein L59, mitochondrial) (MRP-L59)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2029","MYD88_Q9CRA5_x1",5,"model_5_multimer_v2_p1_230327_291011_recycled_00",9999,70.6,0.4703,0.3358,0.0337,50,87,1,2,"MYD88_Q9CRA5_x1_5_model_5_multimer_v2_p1_230327_291011_recycled_00",1,"Q9CRA5","GOLP3_MOUSE","Golph3 Gpp34","Golph3","Gpp34","Mus musculus (Mouse)",10090,"Golgi phosphoprotein 3 (Coat protein GPP34)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2030","MYD88_Q9CSH3_x1",5,"model_5_multimer_v2_p1_230327_398334_recycled_02",29.33,80.58,0.6299,0.2043,0.009,42,66,2,2,"MYD88_Q9CSH3_x1_5_model_5_multimer_v2_p1_230327_398334_recycled_02",1,"Q9CSH3","RRP44_MOUSE","Dis3 Kiaa1008 Rrp44","Dis3","Kiaa1008 Rrp44","Mus musculus (Mouse)",10090,"Exosome complex exonuclease RRP44 (EC 3.1.13.-) (EC 3.1.26.-) (Protein DIS3 homolog) (Ribosomal RNA-processing protein 44)","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2031","MYD88_Q9CW46_x1",5,"model_5_multimer_v2_p1_230327_038410_recycled_19",14.27,57.94,0.4646,0.4423,0.3434,67,67,1,2,"MYD88_Q9CW46_x1_5_model_5_multimer_v2_p1_230327_038410_recycled_19",1,"Q9CW46","RAVR1_MOUSE","Raver1 Kiaa1978","Raver1","Kiaa1978","Mus musculus (Mouse)",10090,"Ribonucleoprotein PTB-binding 1 (Protein raver-1)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"2032","MYD88_Q9CWN7_x1",3,"model_3_multimer_v2_p1_230327_942168_recycled_00",9999,68.92,0.3328,0.1137,0.0157,22,20,2,2,"MYD88_Q9CWN7_x1_3_model_3_multimer_v2_p1_230327_942168_recycled_00",1,"Q9CWN7","CNO11_MOUSE","Cnot11 D1Bwg0212e","Cnot11","D1Bwg0212e","Mus musculus (Mouse)",10090,"CCR4-NOT transcription complex subunit 11","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
