"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"72","IRAK4_Q921I2_x1",3,"model_3_multimer_v3_p1_230419_617804_recycled_01",50.27,72.4,0.4978,0.3935,0.1249,117,161,1,2,"IRAK4_Q921I2_x1_3_model_3_multimer_v3_p1_230419_617804_recycled_01",1,"Q921I2","KLDC4_MOUSE","Klhdc4","Klhdc4",NA,"Mus musculus (Mouse)",10090,"Kelch domain-containing protein 4","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"73","IRAK4_Q921N8_x1",1,"model_1_multimer_v3_p1_230406_992726_recycled_01",57.95,57.46,0.4519,0.5336,0.1354,142,182,1,2,"IRAK4_Q921N8_x1_1_model_1_multimer_v3_p1_230406_992726_recycled_01",1,"Q921N8","GPS2_MOUSE","Gps2","Gps2",NA,"Mus musculus (Mouse)",10090,"G protein pathway suppressor 2 (GPS-2)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"74","IRAK4_Q922B1_x1",2,"model_2_multimer_v3_p1_230419_868477_recycled_19",1.09,75.46,0.574,0.4921,0.3394,71,86,1,2,"IRAK4_Q922B1_x1_2_model_2_multimer_v3_p1_230419_868477_recycled_19",1,"Q922B1","MACD1_MOUSE","Macrod1 Lrp16","Macrod1","Lrp16","Mus musculus (Mouse)",10090,"ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.1.1.106) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"75","IRAK4_Q922G2_x1",4,"model_4_multimer_v3_p1_230407_558634_recycled_07",4.31,66.99,0.5127,0.512,0.3884,75,96,1,2,"IRAK4_Q922G2_x1_4_model_4_multimer_v3_p1_230407_558634_recycled_07",1,"Q922G2","FA76A_MOUSE","Fam76a","Fam76a",NA,"Mus musculus (Mouse)",10090,"Protein FAM76A","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"76","IRAK4_Q99J93_x1",1,"model_1_multimer_v3_p1_230406_613267_recycled_03",3.17,74.96,0.5566,0.4151,0.2554,78,125,1,2,"IRAK4_Q99J93_x1_1_model_1_multimer_v3_p1_230406_613267_recycled_03",1,"Q99J93","IFM2_MOUSE","Ifitm2","Ifitm2",NA,"Mus musculus (Mouse)",10090,"Interferon-induced transmembrane protein 2 (Dispanin subfamily A member 2c) (DSPA2c) (Fragilis protein 3)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"77","IRAK4_Q99J99_x1",5,"model_5_multimer_v3_p1_230420_290018_recycled_00",9999,79.4,0.4982,0.4351,0.0913,95,108,1,2,"IRAK4_Q99J99_x1_5_model_5_multimer_v3_p1_230420_290018_recycled_00",1,"Q99J99","THTM_MOUSE","Mpst","Mpst",NA,"Mus musculus (Mouse)",10090,"3-mercaptopyruvate sulfurtransferase (MST) (EC 2.8.1.2)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"78","IRAK4_Q99LC2_x1",3,"model_3_multimer_v3_p1_230419_863134_recycled_03",15.4,77.48,0.5274,0.4439,0.1108,60,59,1,2,"IRAK4_Q99LC2_x1_3_model_3_multimer_v3_p1_230419_863134_recycled_03",1,"Q99LC2","CSTF1_MOUSE","Cstf1","Cstf1",NA,"Mus musculus (Mouse)",10090,"Cleavage stimulation factor subunit 1 (CF-1 50 kDa subunit) (Cleavage stimulation factor 50 kDa subunit) (CSTF 50 kDa subunit) (CstF-50)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"79","IRAK4_Q9CPW7_x1",4,"model_4_multimer_v3_p1_230407_912012_recycled_18",7.53,64.02,0.5314,0.4268,0.1913,79,110,1,2,"IRAK4_Q9CPW7_x1_4_model_4_multimer_v3_p1_230407_912012_recycled_18",1,"Q9CPW7","ZMAT2_MOUSE","Zmat2","Zmat2",NA,"Mus musculus (Mouse)",10090,"Zinc finger matrin-type protein 2","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"80","IRAK4_Q9CR80_x1",1,"model_1_multimer_v3_p1_230419_925398_recycled_18",2.2,69.57,0.5841,0.5482,0.1607,96,127,1,2,"IRAK4_Q9CR80_x1_1_model_1_multimer_v3_p1_230419_925398_recycled_18",1,"Q9CR80","FA32A_MOUSE","Fam32a Otag12 MNCb-3154","Fam32a","Otag12","Mus musculus (Mouse)",10090,"Protein FAM32A (Ovarian tumor associated gene 12) (OTAG-12)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"81","IRAK4_Q9CS00_x1",4,"model_4_multimer_v3_p1_230419_048529_recycled_00",9999,54.39,0.3715,0.398,0.1535,284,565,1,2,"IRAK4_Q9CS00_x1_4_model_4_multimer_v3_p1_230419_048529_recycled_00",1,"Q9CS00","CATIN_MOUSE","Cactin","Cactin",NA,"Mus musculus (Mouse)",10090,"Splicing factor Cactin","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"82","IRAK4_Q9CS42_x1",1,"model_1_multimer_v3_p1_230419_574972_recycled_02",6.99,81.18,0.542,0.3675,0.1388,68,63,1,2,"IRAK4_Q9CS42_x1_1_model_1_multimer_v3_p1_230419_574972_recycled_02",1,"Q9CS42","PRPS2_MOUSE","Prps2","Prps2",NA,"Mus musculus (Mouse)",10090,"Ribose-phosphate pyrophosphokinase 2 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase II) (PRS-II)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"83","IRAK4_Q9CXU9_x1",4,"model_4_multimer_v3_p1_230407_126384_recycled_19",0.73,77.61,0.6595,0.5399,0.4507,55,53,1,2,"IRAK4_Q9CXU9_x1_4_model_4_multimer_v3_p1_230407_126384_recycled_19",1,"Q9CXU9","EIF1B_MOUSE","Eif1b","Eif1b",NA,"Mus musculus (Mouse)",10090,"Eukaryotic translation initiation factor 1b (eIF1b)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"84","IRAK4_Q9CY21_x1",2,"model_2_multimer_v3_p1_230419_838173_recycled_01",43.33,74.78,0.5003,0.3336,0.1802,79,94,1,2,"IRAK4_Q9CY21_x1_2_model_2_multimer_v3_p1_230419_838173_recycled_01",1,"Q9CY21","BUD23_MOUSE","Bud23 Wbscr22","Bud23","Wbscr22","Mus musculus (Mouse)",10090,"Probable 18S rRNA (guanine-N(7))-methyltransferase (EC 2.1.1.-) (Bud site selection protein 23 homolog) (Williams-Beuren syndrome chromosomal region 22 protein homolog) (rRNA methyltransferase and ribosome maturation factor)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"85","IRAK4_Q9D115_x1",1,"model_1_multimer_v3_p1_230406_249683_recycled_08",1,73.44,0.6113,0.4416,0.2485,93,130,1,2,"IRAK4_Q9D115_x1_1_model_1_multimer_v3_p1_230406_249683_recycled_08",1,"Q9D115","ZN706_MOUSE","Znf706 Zfp706","Znf706","Zfp706","Mus musculus (Mouse)",10090,"Zinc finger protein 706","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"86","IRAK4_Q9D384_x1",5,"model_5_multimer_v3_p1_230420_009781_recycled_00",9999,68.99,0.5054,0.3054,0.064,52,57,1,2,"IRAK4_Q9D384_x1_5_model_5_multimer_v3_p1_230420_009781_recycled_00",1,"Q9D384","U1SBP_MOUSE","Snrnp35 U1snrnpbp","Snrnp35","U1snrnpbp","Mus musculus (Mouse)",10090,"U11/U12 small nuclear ribonucleoprotein 35 kDa protein (U11/U12 snRNP 35 kDa protein) (U1 snRNP-binding protein homolog)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"87","IRAK4_Q9D5V5_x1",4,"model_4_multimer_v3_p1_230420_415992_recycled_01",67.72,76,0.5696,0.5348,0.3562,120,230,1,2,"IRAK4_Q9D5V5_x1_4_model_4_multimer_v3_p1_230420_415992_recycled_01",1,"Q9D5V5","CUL5_MOUSE","Cul5","Cul5",NA,"Mus musculus (Mouse)",10090,"Cullin-5 (CUL-5)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"88","IRAK4_Q9D8N6_x1",1,"model_1_multimer_v3_p1_230419_022698_recycled_00",9999,62.39,0.5057,0.3867,0.1054,101,126,1,2,"IRAK4_Q9D8N6_x1_1_model_1_multimer_v3_p1_230419_022698_recycled_00",1,"Q9D8N6","LIN37_MOUSE","Lin37","Lin37",NA,"Mus musculus (Mouse)",10090,"Protein lin-37 homolog (Antolefinin) (Antolefinine)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"89","IRAK4_Q9D8X2_x1",1,"model_1_multimer_v3_p1_230419_113837_recycled_00",9999,64.55,0.5243,0.4941,0.2262,194,334,1,2,"IRAK4_Q9D8X2_x1_1_model_1_multimer_v3_p1_230419_113837_recycled_00",1,"Q9D8X2","CC124_MOUSE","Ccdc124","Ccdc124",NA,"Mus musculus (Mouse)",10090,"Coiled-coil domain-containing protein 124","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"90","IRAK4_Q9DB42_x1",4,"model_4_multimer_v3_p1_230419_103886_recycled_02",4.48,67.52,0.5661,0.3996,0.1727,123,184,1,2,"IRAK4_Q9DB42_x1_4_model_4_multimer_v3_p1_230419_103886_recycled_02",1,"Q9DB42","ZN593_MOUSE","Znf593 Zfp593","Znf593","Zfp593","Mus musculus (Mouse)",10090,"Zinc finger protein 593 (Zinc finger protein T86)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"91","IRAK4_Q9DB98_x1",1,"model_1_multimer_v3_p1_230419_164655_recycled_00",9999,60.13,0.5022,0.4989,0.2125,143,233,1,2,"IRAK4_Q9DB98_x1_1_model_1_multimer_v3_p1_230419_164655_recycled_00",1,"Q9DB98","LENG1_MOUSE","Leng1","Leng1",NA,"Mus musculus (Mouse)",10090,"Leukocyte receptor cluster member 1 homolog","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"92","IRAK4_Q9DCN2_x1",1,"model_1_multimer_v3_p1_230419_521958",1.005,78.6,0.4862,0.2988,0.0582,62,64,1,2,"IRAK4_Q9DCN2_x1_1_model_1_multimer_v3_p1_230419_521958",1,"Q9DCN2","NB5R3_MOUSE","Cyb5r3 Dia1","Cyb5r3","Dia1","Mus musculus (Mouse)",10090,"NADH-cytochrome b5 reductase 3 (B5R) (Cytochrome b5 reductase) (EC 1.6.2.2) (Diaphorase-1)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"93","IRAK4_Q9EPB4_x1",3,"model_3_multimer_v3_p1_230406_340184_recycled_00",9999,73.81,0.5195,0.3442,0.0979,75,108,1,2,"IRAK4_Q9EPB4_x1_3_model_3_multimer_v3_p1_230406_340184_recycled_00",1,"Q9EPB4","ASC_MOUSE","Pycard Asc","Pycard","Asc","Mus musculus (Mouse)",10090,"Apoptosis-associated speck-like protein containing a CARD (mASC) (PYD and CARD domain-containing protein)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"94","IRAK4_Q9EQK5_x1",1,"model_1_multimer_v3_p1_230406_572792_recycled_08",4.91,78.98,0.4254,0.3842,0.2456,35,33,1,2,"IRAK4_Q9EQK5_x1_1_model_1_multimer_v3_p1_230406_572792_recycled_08",1,"Q9EQK5","MVP_MOUSE","Mvp","Mvp",NA,"Mus musculus (Mouse)",10090,"Major vault protein (MVP)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"95","IRAK4_Q9ER64_x1",4,"model_4_multimer_v3_p1_230419_418547_recycled_12",2.29,62.07,0.4437,0.3138,0.1329,89,105,1,2,"IRAK4_Q9ER64_x1_4_model_4_multimer_v3_p1_230419_418547_recycled_12",1,"Q9ER64","OSBL5_MOUSE","Osbpl5 Obph1 Osbp2","Osbpl5","Obph1 Osbp2","Mus musculus (Mouse)",10090,"Oxysterol-binding protein-related protein 5 (ORP-5) (OSBP-related protein 5) (Oxysterol-binding protein homolog 1)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
