"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"158","MYD88_O35737_x1",2,"model_2_multimer_v3_p1_230428_363971_recycled_01",54.85,58.33,0.3475,0.2747,0.1544,93,155,1,2,"MYD88_O35737_x1_2_model_2_multimer_v3_p1_230428_363971_recycled_01",1,"O35737","HNRH1_MOUSE","Hnrnph1 Hnrph Hnrph1","Hnrnph1","Hnrph Hnrph1","Mus musculus (Mouse)",10090,"Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"159","MYD88_O35841_x1",1,"model_1_multimer_v3_p1_230428_443543_recycled_15",2.7,81.19,0.6928,0.5188,0.3666,46,50,1,2,"MYD88_O35841_x1_1_model_1_multimer_v3_p1_230428_443543_recycled_15",1,"O35841","API5_MOUSE","Api5","Api5",NA,"Mus musculus (Mouse)",10090,"Apoptosis inhibitor 5 (API-5) (AAC-11)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"160","MYD88_O35887_x1",4,"model_4_multimer_v3_p1_230429_911562_recycled_00",9999,60.23,0.4644,0.3861,0.1346,162,281,1,2,"MYD88_O35887_x1_4_model_4_multimer_v3_p1_230429_911562_recycled_00",1,"O35887","CALU_MOUSE","Calu","Calu",NA,"Mus musculus (Mouse)",10090,"Calumenin (Crocalbin)","UP000000589: Chromosome 6","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"161","MYD88_O35892_x1",2,"model_2_multimer_v3_p1_230428_173828_recycled_00",9999,53.74,0.3035,0.1893,0.0663,102,145,1,2,"MYD88_O35892_x1_2_model_2_multimer_v3_p1_230428_173828_recycled_00",1,"O35892","SP100_MOUSE","Sp100","Sp100",NA,"Mus musculus (Mouse)",10090,"Nuclear autoantigen Sp-100 (Nuclear dot-associated Sp100 protein) (Speckled 100 kDa)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"162","MYD88_O35900_x1",4,"model_4_multimer_v3_p1_230429_750460_recycled_00",9999,60.74,0.3812,0.3435,0.0965,85,122,1,2,"MYD88_O35900_x1_4_model_4_multimer_v3_p1_230429_750460_recycled_00",1,"O35900","LSM2_MOUSE","Lsm2 G7b","Lsm2","G7b","Mus musculus (Mouse)",10090,"U6 snRNA-associated Sm-like protein LSm2 (Protein G7b) (snRNP core Sm-like protein Sm-x5)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"163","MYD88_O35942_x1",5,"model_5_multimer_v3_p1_230429_326672_recycled_01",54.92,64.08,0.6017,0.6279,0.4717,92,142,1,2,"MYD88_O35942_x1_5_model_5_multimer_v3_p1_230429_326672_recycled_01",1,"O35942","NEK2_MOUSE","Nek2","Nek2",NA,"Mus musculus (Mouse)",10090,"Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"164","MYD88_O54692_x1",1,"model_1_multimer_v3_p1_230428_803834_recycled_00",9999,68.49,0.5077,0.5056,0.1944,86,95,1,2,"MYD88_O54692_x1_1_model_1_multimer_v3_p1_230428_803834_recycled_00",1,"O54692","ZW10_MOUSE","Zw10","Zw10",NA,"Mus musculus (Mouse)",10090,"Centromere/kinetochore protein zw10 homolog","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"165","MYD88_O54734_x1",3,"model_3_multimer_v3_p1_230428_675893_recycled_19",0.28,81.03,0.6425,0.3051,0.1269,36,29,1,2,"MYD88_O54734_x1_3_model_3_multimer_v3_p1_230428_675893_recycled_19",1,"O54734","OST48_MOUSE","Ddost","Ddost",NA,"Mus musculus (Mouse)",10090,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (DDOST 48 kDa subunit) (Oligosaccharyl transferase 48 kDa subunit)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"166","MYD88_O54774_x1",4,"model_4_multimer_v3_p1_230428_605137_recycled_00",9999,67.1,0.4669,0.4396,0.1256,265,794,1,2,"MYD88_O54774_x1_4_model_4_multimer_v3_p1_230428_605137_recycled_00",1,"O54774","AP3D1_MOUSE","Ap3d1 Ap3d","Ap3d1","Ap3d","Mus musculus (Mouse)",10090,"AP-3 complex subunit delta-1 (AP-3 complex subunit delta) (Adaptor-related protein complex 3 subunit delta-1) (Delta-adaptin) (mBLVR1)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"167","MYD88_O54781_x1",5,"model_5_multimer_v3_p1_230429_768947_recycled_05",10.56,65.64,0.492,0.4647,0.2524,56,81,1,2,"MYD88_O54781_x1_5_model_5_multimer_v3_p1_230429_768947_recycled_05",1,"O54781","SRPK2_MOUSE","Srpk2","Srpk2",NA,"Mus musculus (Mouse)",10090,"SRSF protein kinase 2 (EC 2.7.11.1) (SFRS protein kinase 2) (Serine/arginine-rich protein-specific kinase 2) (SR-protein-specific kinase 2) [Cleaved into: SRSF protein kinase 2 N-terminal; SRSF protein kinase 2 C-terminal]","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"168","MYD88_O54784_x1",2,"model_2_multimer_v3_p1_230428_776328_recycled_00",9999,66.45,0.5218,0.4221,0.2138,140,241,1,2,"MYD88_O54784_x1_2_model_2_multimer_v3_p1_230428_776328_recycled_00",1,"O54784","DAPK3_MOUSE","Dapk3 Zipk","Dapk3","Zipk","Mus musculus (Mouse)",10090,"Death-associated protein kinase 3 (DAP kinase 3) (EC 2.7.11.1) (DAP-like kinase) (Dlk) (MYPT1 kinase) (ZIP-kinase)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"169","MYD88_O54824_x1",4,"model_4_multimer_v3_p1_230429_286812_recycled_02",23.51,42.44,0.3024,0.4457,0.2464,100,132,1,2,"MYD88_O54824_x1_4_model_4_multimer_v3_p1_230429_286812_recycled_02",1,"O54824","IL16_MOUSE","Il16","Il16",NA,"Mus musculus (Mouse)",10090,"Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)]","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"170","MYD88_O54825_x1",5,"model_5_multimer_v3_p1_230428_109122_recycled_08",3.01,66.59,0.4598,0.4069,0.1158,36,46,1,2,"MYD88_O54825_x1_5_model_5_multimer_v3_p1_230428_109122_recycled_08",1,"O54825","BYST_MOUSE","Bysl","Bysl",NA,"Mus musculus (Mouse)",10090,"Bystin","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"171","MYD88_O54826_x1",3,"model_3_multimer_v3_p1_230428_864571_recycled_01",76.66,40.35,0.2711,0.3712,0.0907,155,260,1,2,"MYD88_O54826_x1_3_model_3_multimer_v3_p1_230428_864571_recycled_01",1,"O54826","AF10_MOUSE","Mllt10 Af10","Mllt10","Af10","Mus musculus (Mouse)",10090,"Protein AF-10","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"172","MYD88_O54833_x1",2,"model_2_multimer_v3_p1_230429_294799_recycled_04",1.06,83.23,0.6495,0.452,0.2463,73,87,1,2,"MYD88_O54833_x1_2_model_2_multimer_v3_p1_230429_294799_recycled_04",1,"O54833","CSK22_MOUSE","Csnk2a2","Csnk2a2",NA,"Mus musculus (Mouse)",10090,"Casein kinase II subunit alpha' (CK II alpha') (EC 2.7.11.1)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"173","MYD88_O54836_x1",3,"model_3_multimer_v3_p1_230428_699625_recycled_00",9999,51.58,0.3094,0.2789,0.0301,46,42,1,2,"MYD88_O54836_x1_3_model_3_multimer_v3_p1_230428_699625_recycled_00",1,"O54836","ZMAT3_MOUSE","Zmat3 Pag608 Wig1","Zmat3","Pag608 Wig1","Mus musculus (Mouse)",10090,"Zinc finger matrin-type protein 3 (Wild-type p53-induced gene 1 protein) (Zinc finger protein WIG-1) (p53-activated gene 608 protein)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"174","MYD88_O54916_x1",4,"model_4_multimer_v3_p1_230429_038056_recycled_00",9999,43.6,0.282,0.3138,0.1584,107,204,1,2,"MYD88_O54916_x1_4_model_4_multimer_v3_p1_230429_038056_recycled_00",1,"O54916","REPS1_MOUSE","Reps1","Reps1",NA,"Mus musculus (Mouse)",10090,"RalBP1-associated Eps domain-containing protein 1 (RalBP1-interacting protein 1)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"175","MYD88_O54946_x1",4,"model_4_multimer_v3_p1_230428_377877_recycled_00",9999,48.9,0.3008,0.4146,0.0902,98,170,1,2,"MYD88_O54946_x1_4_model_4_multimer_v3_p1_230428_377877_recycled_00",1,"O54946","DNJB6_MOUSE","Dnajb6 Hsj2 Mrj","Dnajb6","Hsj2 Mrj","Mus musculus (Mouse)",10090,"DnaJ homolog subfamily B member 6 (Heat shock protein J2) (HSJ-2) (MRJ) (mDj4)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"176","MYD88_O54957_x1",5,"model_5_multimer_v3_p1_230429_536114_recycled_01",62.9,53.04,0.3606,0.4751,0.2827,44,48,2,2,"MYD88_O54957_x1_5_model_5_multimer_v3_p1_230429_536114_recycled_01",1,"O54957","LAT_MOUSE","Lat","Lat",NA,"Mus musculus (Mouse)",10090,"Linker for activation of T-cells family member 1 (36 kDa phospho-tyrosine adapter protein) (pp36) (p36-38)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"177","MYD88_O54962_x1",5,"model_5_multimer_v3_p1_230429_339894_recycled_18",0.84,74.1,0.5064,0.388,0.1522,34,33,1,2,"MYD88_O54962_x1_5_model_5_multimer_v3_p1_230429_339894_recycled_18",1,"O54962","BAF_MOUSE","Banf1 Baf L2bp1","Banf1","Baf L2bp1","Mus musculus (Mouse)",10090,"Barrier-to-autointegration factor (LAP2-binding protein 1) [Cleaved into: Barrier-to-autointegration factor, N-terminally processed]","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"178","MYD88_O54984_x1",2,"model_2_multimer_v3_p1_230428_060275_recycled_00",9999,68.27,0.5556,0.274,0.1208,55,58,1,2,"MYD88_O54984_x1_2_model_2_multimer_v3_p1_230428_060275_recycled_00",1,"O54984","GET3_MOUSE","Get3 Arsa Asna1","Get3","Arsa Asna1","Mus musculus (Mouse)",10090,"ATPase GET3 (EC 3.6.-.-) (Arsenical pump-driving ATPase) (Arsenite-stimulated ATPase) (Guided entry of tail-anchored proteins factor 3, ATPase)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"179","MYD88_O55023_x1",5,"model_5_multimer_v3_p1_230428_432945_recycled_00",9999,77.05,0.542,0.2326,0.0499,40,41,1,2,"MYD88_O55023_x1_5_model_5_multimer_v3_p1_230428_432945_recycled_00",1,"O55023","IMPA1_MOUSE","Impa1","Impa1",NA,"Mus musculus (Mouse)",10090,"Inositol monophosphatase 1 (IMP 1) (IMPase 1) (EC 3.1.3.25) (D-galactose 1-phosphate phosphatase) (EC 3.1.3.94) (Inositol-1(or 4)-monophosphatase 1) (Lithium-sensitive myo-inositol monophosphatase A1)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"180","MYD88_O55028_x1",5,"model_5_multimer_v3_p1_230428_504958_recycled_11",3.49,74.9,0.5417,0.4866,0.2688,45,65,1,2,"MYD88_O55028_x1_5_model_5_multimer_v3_p1_230428_504958_recycled_11",1,"O55028","BCKD_MOUSE","Bckdk","Bckdk",NA,"Mus musculus (Mouse)",10090,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial (EC 2.7.11.4) (Branched-chain alpha-ketoacid dehydrogenase kinase) (BCKD-kinase) (BCKDHKIN)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"181","MYD88_O55033_x1",1,"model_1_multimer_v3_p1_230428_892738_recycled_17",1.67,65.18,0.2997,0.346,0.1994,81,98,1,2,"MYD88_O55033_x1_1_model_1_multimer_v3_p1_230428_892738_recycled_17",1,"O55033","NCK2_MOUSE","Nck2 Grb4","Nck2","Grb4","Mus musculus (Mouse)",10090,"Cytoplasmic protein NCK2 (Growth factor receptor-bound protein 4) (NCK adaptor protein 2) (Nck-2) (SH2/SH3 adaptor protein NCK-beta)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
