Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.60.min,N:.Valid.values.unstim,60.min.FG199.neu,60.min.FG200.neu,60.min.FG201.neu,60.min.FG202.neu,unstim.FG196.neu,unstim.FG197.neu,unstim.FG198.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.80431555370541,-2.6259917418162,Q9CZJ1,Q9CZJ1,Probable U3 small nucleolar RNA-associated protein 11,Utp11l,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,30.55,8,4,4,13.6799001693726,13.7958002090454,13.1062002182007,14.2616004943848,16.7418003082275,17.4873008728027,14.7814998626709,60,IRAK1,NONE
FALSE,2.22038073001191,-0.69730846087138,Q9CZM2,Q9CZM2,60S ribosomal protein L15,Rpl15,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,24.146,8,4,4,15.6993999481201,15.4595003128052,15.5038995742798,15.9593000411987,16.524299621582,16.2751998901367,16.2590007781982,60,IRAK1,NONE
FALSE,2.31994159942941,-0.510449965794882,Q9CZN7,Q9CZN7,Serine hydroxymethyltransferase,Shmt2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,55.758,8,4,4,14.1234998703003,14.3059997558594,13.9286003112793,14.1749000549316,14.5283994674683,14.7369003295898,14.6658000946045,60,IRAK1,NONE
FALSE,0.470870059176094,-0.354550043741861,Q9CZS1,Q9CZS1,"Aldehyde dehydrogenase X, mitochondrial",Aldh1b1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,57.552,8,4,4,11.0703001022339,10.8622999191284,11.8239002227783,11.1301002502441,11.8007001876831,11.8896999359131,11.038200378418,60,IRAK1,NONE
FALSE,1.52814408281015,-0.684883515040079,Q9CZW4,Q9CZW4,Long-chain-fatty-acid--CoA ligase 3,Acsl3,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,80.491,8,4,4,12.3901996612549,12.1778001785278,12.1476001739502,12.6417999267578,13.3018999099731,13.1771001815796,12.5937004089355,60,IRAK1,NONE
FALSE,1.38962626593481,-1.33420022328695,Q9CZX0,Q9CZX0,Elongator complex protein 3,Elp3,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,62.384,7,3,4,11.9092998504639,10.6140003204346,NA,11.4513998031616,12.6561002731323,13.0732002258301,12.2480001449585,60,IRAK1,NONE
TRUE,1.06001801594332,-2.42029134432475,Q9CZX5,Q9CZX5,PIN2/TERF1-interacting telomerase inhibitor 1,Pinx1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,37.22,8,4,4,11.6893997192383,13.0543003082275,11.7161998748779,13.9744005203247,16.1777000427246,16.1047992706299,12.8041000366211,60,IRAK1,NONE
TRUE,1.9252743349958,-3.58962456385295,Q9CZX8,Q9CZX8,40S ribosomal protein S19,Rps19,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,16.085,8,4,4,19.4244003295898,18.5592994689941,18.3910007476807,19.6804008483887,23.145299911499,24.0300998687744,20.6347999572754,60,IRAK1,NONE
TRUE,1.50822283022291,-2.76569286982218,Q9D024,Q9D024,Coiled-coil domain-containing protein 47,Ccdc47,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,55.843,8,4,4,11.7130002975464,10.6203002929688,9.54886054992676,11.5136003494263,14.1036996841431,14.806300163269,11.9338998794556,60,IRAK1,NONE
FALSE,0.37613601470977,-0.54650870958964,Q9D051,Q9D051,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Pdhb,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,38.937,8,4,4,11.5205001831055,12.395899772644,13.4147996902466,13.6533002853394,12.9418001174927,13.8206005096436,13.1155004501343,60,IRAK1,NONE
TRUE,1.85283736742305,-3.49865015347799,Q9D0D4,Q9D0D4,Probable dimethyladenosine transferase,Dimt1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,35.274,8,4,4,15.5584001541138,14.956000328064,13.9642000198364,15.1951999664307,18.5205001831055,20.13450050354,16.5963001251221,60,IRAK1,NONE
FALSE,1.4138471444164,-0.893842140833536,Q9D0E1,Q9D0E1,Heterogeneous nuclear ribonucleoprotein M,Hnrnpm,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,77.648,8,4,4,13.2743997573853,13.6599998474121,12.8213996887207,13.5611000061035,14.3852005004883,14.599100112915,13.6849002838135,60,IRAK1,NONE
TRUE,1.72084855694532,-3.94935290018718,Q9D0F4;Q5SZT7,Q9D0F4,NF-kappa-B-activating protein,Nkap,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,47.227,6,3,3,NA,10.6343002319336,9.78054046630859,11.6528997421265,14.4621000289917,16.2530994415283,13.2005996704102,60,IRAK1,NONE
FALSE,1.22521080784487,-0.826416969299316,Q9D0F6,Q9D0F6,Replication factor C subunit 5,Rfc5,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,38.096,8,4,4,11.6213998794556,11.8770999908447,11.7646999359131,12.1761999130249,12.8555002212524,13.2277002334595,11.9756002426147,60,IRAK1,NONE
TRUE,1.3747958235757,-1.98629983266195,Q9D0I8,Q9D0I8,mRNA turnover protein 4 homolog,Mrto4,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,27.545,6,2,4,11.7276000976563,12.1590003967285,NA,NA,13.7051000595093,14.7677001953125,13.3159999847412,60,IRAK1,NONE
FALSE,1.35996339692134,-1.22638003031413,Q9D0I9,Q9D0I9,"Arginine--tRNA ligase, cytoplasmic",Rars,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,75.673,7,3,4,10.5502996444702,NA,10.3970603942871,11.0644998550415,11.4970998764038,12.6359004974365,11.5579996109009,60,IRAK1,NONE
FALSE,1.82680298858058,-1.14119879404704,Q9D0L8,Q9D0L8,mRNA cap guanine-N7 methyltransferase,Rnmt,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,53.291,8,4,4,9.62380027770996,9.85583019256592,9.73614025115967,10.3973007202148,10.9918003082275,11.56369972229,10.5778999328613,60,IRAK1,NONE
FALSE,0.764405065069184,-1.15756670633952,Q9D0M1,Q9D0M1,Phosphoribosyl pyrophosphate synthase-associated protein 1,Prpsap1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,39.431,7,3,4,NA,12.9758996963501,12.2279996871948,12.815899848938,13.9689998626709,14.8963994979858,12.6270999908447,60,IRAK1,NONE
FALSE,0,NA,Q9D0M3,Q9D0M3,"Cytochrome c1, heme protein, mitochondrial",Cyc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,35.327,2,0,2,NA,NA,NA,NA,NA,14.4237003326416,9.99490070343018,60,IRAK1,NONE
FALSE,0,-3.98611974716187,Q9D0R4,Q9D0R4,Probable ATP-dependent RNA helicase DDX56,Ddx56,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,61.211,3,1,2,NA,NA,NA,9.27628040313721,11.7513999938965,14.7734003067017,NA,60,IRAK1,NONE
FALSE,0.297160733847423,-0.242308139801025,Q9D0T1,Q9D0T1,"NHP2-like protein 1;NHP2-like protein 1, N-terminally processed",Nhp2l1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,14.173,8,4,4,15.49049949646,15.0824003219604,14.1791000366211,15.0253000259399,14.9960994720459,15.3534002304077,15.2103996276855,60,IRAK1,NONE
TRUE,1.35388939745664,-3.87539990743001,Q9D115,Q9D115,Zinc finger protein 706,Znf706,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,8.4977,7,3,4,16.1623992919922,14.6854000091553,NA,15.6119003295898,20.24049949646,20.9804000854492,16.8649997711182,60,IRAK1,NONE
FALSE,3.29769982940712,-1.04537502924601,Q9D154;Q8VHP7;Q5SV42,Q9D154,Leukocyte elastase inhibitor A,Serpinb1a,Color2 [DarkGray],1,4,NA,NA,NA,NA,13,42.574,8,4,4,17.300500869751,17.2663993835449,17.4321002960205,17.4690990447998,18.3069000244141,18.6907997131348,18.2395000457764,60,IRAK1,NONE
TRUE,2.52588430881585,-2.77574976285299,Q9D1I6,Q9D1I6,"39S ribosomal protein L14, mitochondrial",Mrpl14,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,15.874,8,4,4,14.4940004348755,13.8446998596191,13.4693002700806,13.9809999465942,16.9372997283936,17.5296001434326,15.7020998001099,60,IRAK1,NONE
TRUE,1.62318426443111,-3.58186721801758,Q9D1J3,Q9D1J3,SAP domain-containing ribonucleoprotein,Sarnp,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,23.532,7,3,4,11.9024000167847,NA,11.773099899292,12.9207000732422,16.4027004241943,17.0090007781982,13.930100440979,60,IRAK1,NONE
FALSE,1.831465303451,-0.850391546885172,Q9D1K7,Q9D1K7,UPF0687 protein C20orf27 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,19.476,8,4,4,14.8078002929688,14.0932998657227,14.0690002441406,14.3598003387451,15.007399559021,15.0894002914429,15.4518003463745,60,IRAK1,NONE
FALSE,0.145158090438657,0.437300046284994,Q9D1Q6,Q9D1Q6,Endoplasmic reticulum resident protein 44,Erp44,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,46.852,8,4,4,12.7480001449585,11.6029005050659,12.6206998825073,15.8543996810913,12.7952003479004,12.0832996368408,13.4291000366211,60,IRAK1,NONE
FALSE,0.242024741956975,-1.00023333231608,Q9D1R9,Q9D1R9,60S ribosomal protein L34,Rpl34,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,13.293,7,3,4,15.2617998123169,14.4263000488281,NA,13.077600479126,16.036600112915,17.3756999969482,12.354100227356,60,IRAK1,NONE
FALSE,0,NA,Q9D2H6,Q9D2H6,Transcription factor Sp2,Sp2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,64.907,2,0,2,NA,NA,NA,NA,10.5761003494263,13.3922996520996,NA,60,IRAK1,NONE
TRUE,1.5600861930507,-1.89579939842224,Q9D2R8,Q9D2R8,"28S ribosomal protein S33, mitochondrial",Mrps33,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,12.459,8,4,4,15.6871004104614,15.8998003005981,15.6470994949341,16.574800491333,18.459400177002,18.576099395752,16.5084991455078,60,IRAK1,NONE
FALSE,0.162000211368182,-0.14495857556661,Q9D358,Q9D358,Low molecular weight phosphotyrosine protein phosphatase,Acp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,18.192,8,4,4,15.4875001907349,15.0081996917725,14.8190002441406,15.2035999298096,15.3345003128052,15.8561000823975,14.6330003738403,60,IRAK1,NONE
TRUE,1.91750168782572,-3.4938002427419,Q9D4J7,Q9D4J7,PHD finger protein 6,Phf6,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,41.139,8,4,4,15.254599571228,14.874400138855,14.1951999664307,15.7058000564575,18.8003005981445,20.0438003540039,16.6597995758057,60,IRAK1,NONE
FALSE,1.0366713808197,-1.74825835227966,Q9D554,Q9D554,Splicing factor 3A subunit 3,Sf3a3,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,58.841,8,4,4,10.9904003143311,12.3725004196167,11.9148998260498,11.5608997344971,13.9103002548218,14.7678995132446,11.6956005096436,60,IRAK1,NONE
FALSE,2.04048021794361,-1.23360013961792,Q9D662,Q9D662,Protein transport protein Sec23B,Sec23b,Color2 [DarkGray],1,4,NA,NA,NA,NA,14,86.436,8,4,4,14.6574001312256,14.5322999954224,13.8650999069214,14.4384002685547,15.4412002563477,16.1117000579834,15.2678003311157,60,IRAK1,NONE
FALSE,0.346215039103755,-0.292678833007813,Q9D666,Q9D666,SUN domain-containing protein 1,Sun1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,101.98,6,2,4,9.7058801651001,9.38938999176025,NA,NA,10.2723007202148,9.82680034637451,9.42184066772461,60,IRAK1,NONE
FALSE,0,NA,Q9D6S7,Q9D6S7,"Ribosome-recycling factor, mitochondrial",Mrrf,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,29.05,2,0,2,NA,NA,NA,NA,14.1789999008179,16.2096004486084,NA,60,IRAK1,NONE
FALSE,2.16848883694121,-1.16338308652242,Q9D6T0,Q9D6T0,Nitric oxide synthase-interacting protein,Nosip,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,33.209,8,4,4,12.9098997116089,12.9623003005981,12.7599000930786,12.9545001983643,14.0041999816895,14.6161994934082,13.559700012207,60,IRAK1,NONE
TRUE,1.35587745850818,-1.5774830977122,Q9D6Z1,Q9D6Z1,Nucleolar protein 56,Nop56,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,64.464,8,4,4,13.7145004272461,13.9112005233765,12.940299987793,14.0830001831055,15.300199508667,16.261100769043,14.1578998565674,60,IRAK1,NONE
FALSE,0,NA,Q9D706,Q9D706,RNA polymerase II-associated protein 3,Rpap3,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,74.095,2,0,2,NA,NA,NA,NA,NA,11.1296997070313,9.6951904296875,60,IRAK1,NONE
FALSE,0.620439016150878,-0.731758197148642,Q9D786,Q9D786,HAUS augmin-like complex subunit 5,Haus5,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,69.571,8,4,4,11.949800491333,11.8831005096436,10.8706998825073,10.6275005340576,12.8899002075195,11.367600440979,11.9361000061035,60,IRAK1,NONE
TRUE,1.0764887233076,-1.87459659576416,Q9D787,Q9D787,Peptidyl-prolyl cis-trans isomerase-like 2,Ppil2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,59.064,7,3,4,NA,10.8245000839233,9.51911067962646,11.8976001739502,12.8996000289917,13.2131004333496,11.7523002624512,60,IRAK1,NONE
TRUE,2.03270950017429,-1.80560000737508,Q9D7G0;Q9CS42,Q9D7G0;Q9CS42,Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2,Prps1;Prps2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,34.834,8,4,4,12.8185997009277,12.5221004486084,12.9169998168945,11.861499786377,14.0689001083374,15.1276998519897,13.8095998764038,60,IRAK1,NONE
FALSE,0,NA,Q9D7N3,Q9D7N3,"28S ribosomal protein S9, mitochondrial",Mrps9,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,44.929,2,0,2,NA,NA,NA,NA,11.8576002120972,13.5600004196167,NA,60,IRAK1,NONE
FALSE,0.424675643690181,-1.62864939371745,Q9D7S7,Q9D7S7,60S ribosomal protein L22-like 1,Rpl22l1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,14.467,8,4,4,20.9207000732422,20.238000869751,19.9666004180908,20.9892997741699,24.0370998382568,24.2210998535156,18.2136993408203,60,IRAK1,NONE
FALSE,1.87384202285001,-1.09938335418701,Q9D819,Q9D819,Inorganic pyrophosphatase,Ppa1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,32.667,8,4,4,14.1201000213623,14.1009998321533,13.28600025177,13.6318998336792,14.9570999145508,15.1985998153687,14.4967002868652,60,IRAK1,NONE
TRUE,1.81559902587923,-3.05588245391846,Q9D824,Q9D824,Pre-mRNA 3-end-processing factor FIP1,Fip1l1,Color2 [DarkGray],1,4,NA,NA,NA,NA,14,64.958,8,4,4,16.7779006958008,16.0289001464844,16.1268005371094,16.8922004699707,20.0408000946045,20.8479995727539,17.6481990814209,60,IRAK1,NONE
FALSE,0.792479402932408,-1.80101227760315,Q9D880,Q9D880,Mitochondrial import inner membrane translocase subunit TIM50,Timm50,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,39.776,8,4,4,13.0353002548218,9.49604988098145,13.331600189209,13.042200088501,14.0221996307373,14.4174003601074,13.6422996520996,60,IRAK1,NONE
TRUE,1.71460539677752,-3.41680860519409,Q9D883;Q8BGJ9,Q9D883,Splicing factor U2AF 35 kDa subunit,U2af1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,27.815,8,4,4,18.6390991210938,17.6289005279541,17.4853000640869,18.3635997772217,21.930700302124,23.1238994598389,19.2835006713867,60,IRAK1,NONE
FALSE,0.503140685118278,-0.179049650828045,Q9D898,Q9D898,Actin-related protein 2/3 complex subunit 5-like protein,Arpc5l,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,16.98,8,4,4,16.3089008331299,15.9673004150391,16.0995006561279,16.0865001678467,15.9923000335693,16.3411998748779,16.5503005981445,60,IRAK1,NONE
FALSE,1.81944079479944,-0.877933979034424,Q9D8E6,Q9D8E6,60S ribosomal protein L4,Rpl4,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,47.153,8,4,4,17.6637992858887,17.8213996887207,17.8479995727539,18.1359996795654,18.496000289917,19.2530994415283,18.4866008758545,60,IRAK1,NONE
FALSE,1.89645230113782,-0.940632979075115,Q9D8N0,Q9D8N0,Elongation factor 1-gamma,Eef1g,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,50.06,8,4,4,16.2856006622314,16.6716003417969,16.1154003143311,16.5053997039795,17.3966999053955,17.7178993225098,16.8908004760742,60,IRAK1,NONE
FALSE,0,2.64534950256348,Q9D8W5,Q9D8W5,26S proteasome non-ATPase regulatory subunit 12,Psmd12,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,52.895,3,2,1,NA,NA,11.4847002029419,12.0612001419067,NA,9.12760066986084,NA,60,IRAK1,NONE
TRUE,2.22324668114732,-4.37875850995382,Q9D8X2,Q9D8X2,Coiled-coil domain-containing protein 124,Ccdc124,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,25.345,8,4,4,15.8652000427246,14.8868999481201,14.7419996261597,15.5825996398926,20.1672992706299,21.2012004852295,17.5753002166748,60,IRAK1,NONE
TRUE,1.69904795867459,-2.26766665776571,Q9D937,Q9D937,Uncharacterized protein C11orf98 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,14.098,8,4,4,16.7196006774902,16.3645000457764,16.9524002075195,17.9710998535156,20.0007991790771,19.8157005310059,17.9922008514404,60,IRAK1,NONE
TRUE,1.77120071620284,-2.47299186388652,Q9D945,Q9D945,Protein LLP homolog,Llph,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,15.391,8,4,4,15.7435998916626,14.7868003845215,15.440299987793,16.2171993255615,18.3050003051758,19.1091003417969,16.6457996368408,60,IRAK1,NONE
TRUE,1.04907658261059,-3.96036465962728,Q9DAJ4,Q9DAJ4,WD repeat domain-containing protein 83,Wdr83,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,34.443,5,2,3,10.0024700164795,NA,NA,11.2700004577637,14.7456998825073,16.5650997161865,12.4790000915527,60,IRAK1,NONE
FALSE,0,NA,Q9DAT2,Q9DAT2,MRG/MORF4L-binding protein,Mrgbp,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,22.436,3,0,3,NA,NA,NA,NA,13.0699005126953,14.2059001922607,10.6251001358032,60,IRAK1,NONE
TRUE,1.57833467673239,-2.33896700541178,Q9DAW6,Q9DAW6,U4/U6 small nuclear ribonucleoprotein Prp4,Prpf4,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,58.369,8,4,4,12.6326999664307,12.4330997467041,11.0348997116089,12.8989000320435,14.9636001586914,15.5295000076294,13.2735004425049,60,IRAK1,NONE
TRUE,1.72579683170969,-3.62996649742126,Q9DB20,Q9DB20,"ATP synthase subunit O, mitochondrial",Atp5o,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,23.363,8,4,4,15.9963998794556,15.1016998291016,14.8917999267578,16.2593002319336,19.4162998199463,21.1093997955322,17.0510997772217,60,IRAK1,NONE
TRUE,1.60325034962169,-3.63435832659404,Q9DB42,Q9DB42,Zinc finger protein 593,Znf593,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,15.147,8,4,4,16.0953998565674,15.2138996124268,14.336199760437,16.7220001220703,20.0690994262695,20.6730003356934,16.9365997314453,60,IRAK1,NONE
FALSE,2.11778501867238,-0.80424976348877,Q9DB77,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial",Uqcrc2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,48.234,8,4,4,14.729700088501,14.2862997055054,14.3142995834351,14.3250999450684,15.211199760437,15.5080995559692,14.9349994659424,60,IRAK1,NONE
FALSE,0,-5.11929988861084,Q9DB96,Q9DB96,Neuroguidin,Ngdn,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,35.658,3,1,2,NA,NA,NA,10.6578998565674,15.3446998596191,16.2096996307373,NA,60,IRAK1,NONE
FALSE,0,NA,Q9DBA9,Q9DBA9,General transcription factor IIH subunit 1,Gtf2h1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,61.851,2,0,2,NA,NA,NA,NA,9.14393997192383,12.4032001495361,NA,60,IRAK1,NONE
FALSE,0.347697742217998,-0.499700148900351,Q9DBC7,Q9DBC7,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",Prkar1a,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,43.185,8,4,4,13.2818002700806,13.7430000305176,12.2784004211426,13.5631999969482,14.7214002609253,12.7784004211426,13.6491003036499,60,IRAK1,NONE
TRUE,1.21786517295998,-2.64186668395996,Q9DBE9,Q9DBE9,pre-rRNA processing protein FTSJ3,Ftsj3,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,95.531,7,3,4,11.0228996276855,NA,11.897500038147,12.4028997421265,14.8943996429443,15.7448997497559,12.6096000671387,60,IRAK1,NONE
TRUE,1.95870080319566,-2.62284223238627,Q9DBF7,Q9DBF7,Pre-mRNA-splicing factor CWC25 homolog,Cwc25,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,48.811,8,4,4,14.5897998809814,14.4933996200562,14.4792003631592,15.0972995758057,17.4563007354736,18.5275001525879,15.8795003890991,60,IRAK1,NONE
FALSE,0.38702446415174,-1.89269479115804,Q9DBG3,Q9DBG3,AP-2 complex subunit beta,Ap2b1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,104.58,5,2,3,8.73078060150146,NA,NA,9.87687015533447,12.358099937439,13.0104999542236,8.22096061706543,60,IRAK1,NONE
FALSE,3.16109864385419,-1.09695021311442,Q9DBG6,Q9DBG6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,Rpn2,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,69.062,5,3,2,NA,11.4980001449585,11.4554996490479,11.4507999420166,12.6620998382568,12.4680004119873,NA,60,IRAK1,NONE
TRUE,1.86270975503087,-4.23954955736796,Q9DBM1,Q9DBM1,G patch domain-containing protein 1,Gpatch1,Color2 [DarkGray],1,4,NA,NA,NA,NA,15,103.01,8,4,4,10.4296007156372,10.8868999481201,11.5732002258301,12.8213005065918,15.9323997497559,17.506799697876,13.5627002716064,60,IRAK1,NONE
FALSE,0.657282835923849,-0.882549921671549,Q9DBR1,Q9DBR1,5-3 exoribonuclease 2,Xrn2,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,108.69,7,3,4,9.24120998382568,9.6349401473999,NA,11.184100151062,11.086799621582,10.6433000564575,10.9778003692627,60,IRAK1,NONE
FALSE,0.489069209617711,-0.519046465555826,Q9DBR3,Q9DBR3,Armadillo repeat-containing protein 8,Armc8,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,75.363,7,3,4,NA,10.0127000808716,9.4441499710083,10.0800905227661,9.59397983551025,10.4792003631592,11.020899772644,60,IRAK1,NONE
FALSE,0.174646961682759,-0.123058239618937,Q9DBR7;Q8BG95,Q9DBR7,Protein phosphatase 1 regulatory subunit 12A,Ppp1r12a,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,114.99,8,4,4,15.0030002593994,14.8264999389648,14.7449998855591,14.5125999450684,15.3025999069214,15.0487995147705,14.3331003189087,60,IRAK1,NONE
TRUE,1.93594973292505,-3.81137498219808,Q9DBU6,Q9DBU6,Serine/Arginine-related protein 53,Rsrc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,38.637,8,4,4,12.93869972229,11.9371995925903,13.8235998153687,14.9661998748779,17.5911998748779,18.2849998474121,15.8071994781494,60,IRAK1,NONE
FALSE,3.20527504445755,-0.949108839035034,Q9DC23,Q9DC23,DnaJ homolog subfamily C member 10,Dnajc10,Color2 [DarkGray],1,4,NA,NA,NA,NA,14,90.582,8,4,4,16.0753993988037,16.315299987793,15.9089002609253,16.0928993225098,17.090799331665,17.1788005828857,16.8721008300781,60,IRAK1,NONE
FALSE,0.426101292248864,-0.383333206176758,Q9DC28;Q9JMK2,Q9DC28;Q9JMK2,Casein kinase I isoform delta;Casein kinase I isoform epsilon,Csnk1d;Csnk1e,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,47.316,7,3,4,NA,13.4724998474121,12.3893003463745,12.4351997375488,13.3442001342773,13.2489995956421,12.8537998199463,60,IRAK1,NONE
TRUE,1.73066342766784,-1.69163640340169,Q9DC48,Q9DC48,Pre-mRNA-processing factor 17,Cdc40,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,65.46,7,3,4,NA,9.41793060302734,8.81840991973877,9.51325035095215,10.701000213623,11.6937999725342,10.4296998977661,60,IRAK1,NONE
FALSE,0.139738592174073,-0.140591621398926,Q9DC51,Q9DC51,Guanine nucleotide-binding protein G(k) subunit alpha,Gnai3,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,40.538,8,4,4,12.6217002868652,13.2855997085571,12.8816003799438,12.6373996734619,13.4765005111694,12.2146997451782,13.3002996444702,60,IRAK1,NONE
FALSE,0,NA,Q9DC71,Q9DC71,"28S ribosomal protein S15, mitochondrial",Mrps15,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,29.463,2,0,2,NA,NA,NA,NA,12.390100479126,13.4003000259399,NA,60,IRAK1,NONE
TRUE,0.825382738087947,-2.2328634262085,Q9DCE5,Q9DCE5,p21-activated protein kinase-interacting protein 1,Pak1ip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,42.116,6,2,4,NA,10.5750999450684,9.9282398223877,NA,12.9078998565674,13.7479000091553,10.7978000640869,60,IRAK1,NONE
FALSE,0.104700606309985,-0.16545844078064,Q9DCH4,Q9DCH4,Eukaryotic translation initiation factor 3 subunit F,Eif3f,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,37.984,8,4,4,11.1420001983643,12.4475002288818,10.9229001998901,11.3659000396729,11.1289005279541,11.1479997634888,12.6282005310059,60,IRAK1,NONE
FALSE,0,NA,Q9DCI9,Q9DCI9,"39S ribosomal protein L32, mitochondrial",Mrpl32,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,21.733,3,0,3,NA,NA,NA,NA,12.7925996780396,14.7439994812012,11.914400100708,60,IRAK1,NONE
FALSE,1.11062954239132,-0.722499847412109,Q9DCL9,Q9DCL9,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,Paics,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,47.006,8,4,4,14.8385000228882,14.9249000549316,14.22350025177,14.1175003051758,15.6687002182007,15.2946996688843,14.7824001312256,60,IRAK1,NONE
TRUE,1.35199587550092,-4.25504954655965,Q9DCR2,Q9DCR2,AP-3 complex subunit sigma-1,Ap3s1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,21.732,6,2,4,10.9154005050659,NA,NA,10.8241004943848,14.6339998245239,17.0263004302979,13.7140998840332,60,IRAK1,NONE
