Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.stim.FG159.neu,60.min.stim.FG160.neu,60.min.stim.FG161.neu,60.min.stim.FG162.neu,unstim.FG10.neu,unstim.FG11.neu,unstim.FG12.neu,unstim.FG9.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.1915431637156,2.89880037307739,Q9CYN2,Q9CYN2,Signal peptidase complex subunit 2,Spcs2,NA,4,8,4,4,15.2341003417969,16.9230003356934,16.2695007324219,16.2919006347656,13.1296997070313,12.6865005493164,14.0293998718262,13.2777004241943,60,MYD88,NONE
TRUE,3.84322314718452,-2.9636504650116,Q9CYX7,Q9CYX7,RRP15-like protein,Rrp15,NA,4,8,4,4,15.627799987793,16.4114990234375,14.8037004470825,15.6443996429443,18.4549007415771,18.3628997802734,18.8854007720947,18.6387996673584,60,MYD88,NONE
TRUE,2.45360073492107,-1.62689971923828,Q9CZ30,Q9CZ30,Obg-like ATPase 1,Ola1,NA,7,8,4,4,14.9306001663208,14.9254999160767,15.3852996826172,14.7347002029419,17.0884990692139,15.7911996841431,16.434700012207,17.1693000793457,60,MYD88,NONE
TRUE,1.85021167313582,-1.252849817276,Q9CZ57,Q9CZ57,5-methylcytosine rRNA methyltransferase NSUN4,Nsun4,NA,2,8,4,4,13.7665996551514,15.3177003860474,14.1321001052856,14.0778999328613,15.6168003082275,15.3073997497559,15.4526996612549,15.9287996292114,60,MYD88,NONE
TRUE,1.08299016143739,-2.18908294041952,Q9CZ83,Q9CZ83,"39S ribosomal protein L55, mitochondrial",Mrpl55,NA,2,5,3,2,13.5785999298096,15.2173004150391,14.5324001312256,NA,17.4256992340088,NA,15.8380002975464,NA,60,MYD88,NONE
TRUE,4.82774997619777,-4.34464907646179,Q9CZ91,Q9CZ91,Serum response factor-binding protein 1,Srfbp1,NA,6,8,4,4,11.9014005661011,12.6982002258301,11.5841999053955,12.470100402832,16.9130992889404,16.1989994049072,16.886999130249,16.0333995819092,60,MYD88,NONE
TRUE,3.39568900144114,-1.81569957733154,Q9CZ96,Q9CZ96,Zinc finger CCHC-type and RNA-binding motif-containing protein 1,Zcrb1,NA,2,8,4,4,14.9699001312256,15.7592000961304,14.9967002868652,15.7524003982544,17.5156993865967,17.0970001220703,17.220100402832,16.9081993103027,60,MYD88,NONE
TRUE,3.66452744221197,-2.14294934272766,Q9CZJ1,Q9CZJ1,Probable U3 small nucleolar RNA-associated protein 11,Utp11l,NA,7,8,4,4,15.8157005310059,16.6508007049561,15.8424005508423,16.3052997589111,18.6613998413086,18.1979999542236,18.495698928833,17.8309001922607,60,MYD88,NONE
TRUE,2.74489281851076,-1.89094996452332,Q9CZT6,Q9CZT6,Protein CMSS1,Cmss1,NA,6,8,4,4,15.9804000854492,15.5229997634888,17.1296997070313,16.0806007385254,18.3171997070313,17.8087997436523,18.1245002746582,18.0270004272461,60,MYD88,NONE
TRUE,3.50423036005441,-3.7230498790741,Q9CZX5,Q9CZX5,PIN2/TERF1-interacting telomerase inhibitor 1,Pinx1,NA,5,8,4,4,13.0938005447388,14.0377998352051,13.5840997695923,15.3392000198364,18.0562000274658,17.3652992248535,17.6949996948242,17.8306007385254,60,MYD88,NONE
TRUE,4.37883988206544,-2.65927505493164,Q9CZX8,Q9CZX8,40S ribosomal protein S19,Rps19,NA,10,8,4,4,22.24880027771,22.6123008728027,21.5776996612549,22.6067008972168,25.0774002075195,24.8502006530762,24.9608001708984,24.7942008972168,60,MYD88,NONE
TRUE,2.63910536422464,-1.94256623586019,Q9D023,Q9D023,Mitochondrial pyruvate carrier 2,Mpc2,NA,3,7,3,4,14.2039003372192,NA,15.4188003540039,14.2242002487183,16.4682998657227,16.5088996887207,16.5900993347168,16.6655006408691,60,MYD88,NONE
TRUE,2.59720492516027,2.09710852305094,Q9D051,Q9D051,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Pdhb,NA,9,7,4,3,15.4419002532959,16.1730003356934,15.6816005706787,16.2593994140625,NA,14.1572999954224,14.1312999725342,13.0869998931885,60,MYD88,NONE
TRUE,1.85435273950754,-1.52477431297302,Q9D0B0,Q9D0B0,Serine/arginine-rich splicing factor 9,Srsf9,NA,8,8,4,4,16.5711002349854,16.8892002105713,15.5488004684448,16.4440994262695,17.1931991577148,17.4188995361328,18.4361991882324,18.503999710083,60,MYD88,NONE
TRUE,4.0375439132596,-2.15722465515137,Q9D0D4,Q9D0D4,Probable dimethyladenosine transferase,Dimt1,NA,16,8,4,4,17.5545997619629,18.6270008087158,18.0074996948242,18.1550998687744,20.1124992370605,20.1173992156982,20.3232002258301,20.4200000762939,60,MYD88,NONE
TRUE,2.08965672490808,-1.35899972915649,Q9D0D5,Q9D0D5,General transcription factor IIE subunit 1,Gtf2e1,NA,6,8,4,4,13.4672002792358,14.5989999771118,14.6420001983643,13.8950004577637,15.5942001342773,15.3285999298096,15.0839996337891,16.0324001312256,60,MYD88,NONE
TRUE,2.54739776910243,-1.3371753692627,Q9D0E1;Q91VC4,Q9D0E1,Heterogeneous nuclear ribonucleoprotein M,Hnrnpm,NA,38,8,4,4,21.1410999298096,22.013599395752,21.4552993774414,22.2903003692627,22.9962005615234,22.8430004119873,23.1910991668701,23.2187004089355,60,MYD88,NONE
TRUE,2.70066459891999,-1.50652503967285,Q9D0F6,Q9D0F6,Replication factor C subunit 5,Rfc5,NA,17,8,4,4,17.3152008056641,17.038200378418,18.1054992675781,18.1653003692627,19.3159008026123,19.0960006713867,19.0424995422363,19.1958999633789,60,MYD88,NONE
TRUE,4.27502759519087,-3.31749963760376,Q9D0I8,Q9D0I8,mRNA turnover protein 4 homolog,Mrto4,NA,13,8,4,4,19.1648006439209,19.6254005432129,18.269100189209,18.5858001708984,22.4202003479004,22.1777000427246,21.8946990966797,22.4225006103516,60,MYD88,NONE
TRUE,3.82347551478541,-1.71599984169006,Q9D0L8,Q9D0L8,mRNA cap guanine-N7 methyltransferase,Rnmt,NA,13,8,4,4,15.0947999954224,14.9250001907349,14.3584003448486,15.1092004776001,16.7723007202148,16.4626007080078,16.7467994689941,16.3696994781494,60,MYD88,NONE
TRUE,3.70564844424437,-1.43860006332397,Q9D0M0,Q9D0M0,Exosome complex exonuclease RRP42,Exosc7,NA,9,8,4,4,17.4165992736816,17.4503002166748,16.8645000457764,16.8122005462646,18.4638004302979,18.6208992004395,18.532600402832,18.680700302124,60,MYD88,NONE
TRUE,1.74382234116912,-2.69460860888163,Q9D0M3,Q9D0M3,"Cytochrome c1, heme protein, mitochondrial",Cyc1,NA,6,7,3,4,NA,15.0222997665405,12.1423997879028,14.4131002426147,16.7999000549316,16.6329002380371,16.8768005371094,15.9059000015259,60,MYD88,NONE
TRUE,3.7413397846739,-3.74009966850281,Q9D0R4,Q9D0R4,Probable ATP-dependent RNA helicase DDX56,Ddx56,NA,22,8,4,4,15.0847997665405,14.9486999511719,16.7938003540039,16.11549949646,19.6338996887207,19.0897998809814,19.5193996429443,19.660099029541,60,MYD88,NONE
TRUE,0.995029842311236,-2.19495836893717,Q9D1B9,Q9D1B9,"39S ribosomal protein L28, mitochondrial",Mrpl28,NA,2,7,3,4,11.4440002441406,15.0666999816895,11.0518999099731,NA,14.9207000732422,14.4779005050659,15.1586999893188,14.3059997558594,60,MYD88,NONE
TRUE,4.78111877148402,-2.19629955291748,Q9D1C9,Q9D1C9,Ribosomal RNA-processing protein 7 homolog A,Rrp7a,NA,14,8,4,4,17.1774005889893,17.3484001159668,17.3069000244141,17.7323989868164,19.4979991912842,19.2672996520996,19.8593997955322,19.7255992889404,60,MYD88,NONE
TRUE,1.04911077285695,1.56389943758647,Q9D1D4,Q9D1D4,Transmembrane emp24 domain-containing protein 10,Tmed10,NA,8,7,4,3,15.8371000289917,18.5755996704102,16.6068000793457,17.2892990112305,15.8830003738403,NA,14.8376998901367,15.8192005157471,60,MYD88,NONE
TRUE,1.0055257527893,-2.4355001449585,Q9D1I6,Q9D1I6,"39S ribosomal protein L14, mitochondrial",Mrpl14,NA,3,8,4,4,12.2312002182007,14.3473997116089,16.9123001098633,17.5967998504639,17.7136001586914,17.2343997955322,17.6718997955322,18.2098007202148,60,MYD88,NONE
TRUE,5.08835064310336,-2.28419971466064,Q9D1N9,Q9D1N9,"39S ribosomal protein L21, mitochondrial",Mrpl21,NA,7,8,4,4,15.7056999206543,16.076000213623,15.7735004425049,16.398099899292,18.253999710083,18.2453994750977,18.2115001678467,18.3791999816895,60,MYD88,NONE
TRUE,1.40573040822784,-1.2263335386912,Q9D1P4,Q9D1P4,Cysteine and histidine-rich domain-containing protein 1,Chordc1,NA,3,7,4,3,11.0671997070313,12.2721996307373,11.3466997146606,12.1935005187988,12.5025005340576,13.5475997924805,NA,12.7885999679565,60,MYD88,NONE
TRUE,1.71102163678595,-1.73455047607422,Q9D1R9,Q9D1R9,60S ribosomal protein L34,Rpl34,NA,7,8,4,4,21.8740005493164,22.9592990875244,21.1910991668701,22.638599395752,24.3946990966797,22.8278007507324,24.4678001403809,23.9109001159668,60,MYD88,NONE
TRUE,1.70536503628136,1.15127491950989,Q9D2C2,Q9D2C2,Protein SAAL1,Saal1,NA,3,7,3,4,15.8134002685547,14.9902000427246,NA,14.5675001144409,13.9993000030518,13.6372003555298,14.252799987793,14.0004005432129,60,MYD88,NONE
TRUE,2.53641472631497,-1.60509991645813,Q9D2D7,Q9D2D7,Zinc finger protein 687,Znf687,NA,11,8,4,4,12.3845996856689,13.868200302124,13.3304996490479,12.6949005126953,14.66100025177,14.7562999725342,14.6500997543335,14.631199836731,60,MYD88,NONE
TRUE,2.21782386604358,-1.15755033493042,Q9D2E2,Q9D2E2,Target of EGR1 protein 1,Toe1,NA,16,8,4,4,16.6124992370605,17.0373992919922,16.5823993682861,17.0921001434326,18.095100402832,17.282299041748,18.1744003295898,18.4027996063232,60,MYD88,NONE
TRUE,4.859413961866,-4.63444995880127,Q9D2H6,Q9D2H6,Transcription factor Sp2,Sp2,NA,6,8,4,4,12.5621004104614,13.9021005630493,12.8570003509521,13.8017997741699,18.0088005065918,17.7096996307373,18.2511005401611,17.6912002563477,60,MYD88,NONE
TRUE,3.42726188550739,-2.37430047988892,Q9D2L9,Q9D2L9,Protein FAM111A,Fam111a,NA,14,8,4,4,16.6646995544434,16.7707004547119,15.6492004394531,16.771900177002,18.5827007293701,18.5011005401611,19.3229007720947,18.94700050354,60,MYD88,NONE
TRUE,4.88547889019956,-3.85724973678589,Q9D2R8,Q9D2R8,"28S ribosomal protein S33, mitochondrial",Mrps33,NA,2,6,2,4,13.9727001190186,NA,13.9356002807617,NA,17.970100402832,17.8062992095947,17.5349006652832,17.9342994689941,60,MYD88,NONE
TRUE,1.81544871899797,-2.13285040855408,Q9D338,Q9D338,"39S ribosomal protein L19, mitochondrial",Mrpl19,NA,3,8,4,4,13.7405996322632,13.2722997665405,12.5120000839233,15.4371004104614,16.1513004302979,15.5045003890991,16.0212001800537,15.8164005279541,60,MYD88,NONE
TRUE,0.895503292884837,-1.58856630325317,Q9D384,Q9D384,U11/U12 small nuclear ribonucleoprotein 35 kDa protein,Snrnp35,NA,2,5,2,3,NA,14.4659004211426,NA,13.9112997055054,NA,16.4566993713379,16.2196998596191,14.6550998687744,60,MYD88,NONE
TRUE,3.57817663770848,-2.21794986724854,Q9D4J7,Q9D4J7,PHD finger protein 6,Phf6,NA,14,8,4,4,17.5310001373291,17.6737003326416,16.81369972229,17.7315006256104,19.8104000091553,19.4065990447998,20.140100479126,19.2646007537842,60,MYD88,NONE
TRUE,1.08673299814012,-3.52903302510579,Q9D4V4,Q9D4V4,TATA box-binding protein-associated factor RNA polymerase I subunit D,Taf1d,NA,4,5,3,2,NA,12.8393001556396,11.2445001602173,14.9068002700806,16.5069007873535,NA,16.5448989868164,NA,60,MYD88,NONE
TRUE,1.89770759345209,-1.22587490081787,Q9D666,Q9D666,SUN domain-containing protein 1,Sun1,NA,15,8,4,4,13.7020998001099,14.9805002212524,14.0375003814697,14.7962999343872,15.7564001083374,15.1946001052856,15.4821996688843,15.9867000579834,60,MYD88,NONE
TRUE,1.69720527365265,-1.76590013504028,Q9D6T0,Q9D6T0,Nitric oxide synthase-interacting protein,Nosip,NA,4,8,4,4,12.0038003921509,14.1174001693726,13.7701997756958,14.3474998474121,15.6106004714966,15.6364002227783,15.1771001815796,14.878399848938,60,MYD88,NONE
TRUE,3.07436309385071,-1.49747514724731,Q9D6Z1,Q9D6Z1,Nucleolar protein 56,Nop56,NA,32,8,4,4,19.7714996337891,20.639799118042,19.8755989074707,20.6658000946045,21.8104000091553,21.6345996856689,21.7327995300293,21.764799118042,60,MYD88,NONE
TRUE,4.10334308704043,-2.18797492980957,Q9D735,Q9D735,Uncharacterized protein C19orf43 homolog,NA,NA,5,8,4,4,16.6042003631592,17.6345996856689,17.0335006713867,17.3910007476807,19.3656005859375,19.2042999267578,19.3733005523682,19.4720001220703,60,MYD88,NONE
TRUE,2.81269904925616,-1.74572515487671,Q9D753,Q9D753,Exosome complex component RRP43,Exosc8,NA,11,8,4,4,17.6100006103516,18.6159000396729,17.515100479126,18.6679992675781,19.9915008544922,19.7096996307373,19.8992004394531,19.7915000915527,60,MYD88,NONE
TRUE,1.26843154817929,-1.93028330802917,Q9D773,Q9D773,"39S ribosomal protein L2, mitochondrial",Mrpl2,NA,3,7,3,4,12.0668001174927,12.8801002502441,14.6245002746582,NA,14.5156002044678,14.9713001251221,16.199800491333,14.7962999343872,60,MYD88,NONE
TRUE,0.800072876499521,-3.11689980824788,Q9D7A6,Q9D7A6,Signal recognition particle 19 kDa protein,Srp19,NA,3,6,3,3,11.8489999771118,17.6536998748779,NA,15.7056999206543,17.4801998138428,NA,19.3290996551514,17.7497997283936,60,MYD88,NONE
TRUE,4.71817520346064,2.60032415390015,Q9D7H3,Q9D7H3,RNA 3-terminal phosphate cyclase,RtcA,NA,4,8,4,4,16.4643001556396,16.7908992767334,16.6236991882324,16.6502990722656,14.1490001678467,14.1415004730225,13.4460000991821,14.3914003372192,60,MYD88,NONE
TRUE,1.7644785882774,-2.31047511100769,Q9D7I8,Q9D7I8,Protein FAM83D,Fam83d,NA,7,8,4,4,14.2356996536255,12.6747999191284,14.0502004623413,12.3070001602173,15.0031003952026,16.3334007263184,14.5109996795654,16.6620998382568,60,MYD88,NONE
TRUE,2.55800004427208,-3.03807497024536,Q9D7N3,Q9D7N3,"28S ribosomal protein S9, mitochondrial",Mrps9,NA,11,8,4,4,12.0802001953125,14.9636001586914,14.2687997817993,13.5836000442505,16.7402000427246,16.5722999572754,17.0044994354248,16.7315006256104,60,MYD88,NONE
TRUE,2.85096811099298,-1.30487537384033,Q9D7Y9,Q9D7Y9,Protein SLX4IP,Slx4ip,NA,4,8,4,4,13.8566999435425,13.6565999984741,14.0914001464844,13.9021997451782,15.2103004455566,14.8127002716064,14.9237003326416,15.7797002792358,60,MYD88,NONE
TRUE,3.23000392608437,-2.2658748626709,Q9D7Z3,Q9D7Z3,Nucleolar protein 7,Nol7,NA,4,8,4,4,16.19580078125,17.2952003479004,17.221399307251,17.3787002563477,18.975399017334,18.9785003662109,19.8327007293701,19.3680000305176,60,MYD88,NONE
TRUE,4.31185918710124,4.7429256439209,Q9D898,Q9D898,Actin-related protein 2/3 complex subunit 5-like protein,Arpc5l,NA,7,8,4,4,21.6595001220703,23.1161003112793,21.350700378418,22.1399002075195,16.9207992553711,18.0217990875244,16.9981002807617,17.3537998199463,60,MYD88,NONE
TRUE,2.22416568704148,-1.20230007171631,Q9D8E6,Q9D8E6,60S ribosomal protein L4,Rpl4,NA,29,8,4,4,24.3794002532959,25.4225997924805,24.2952995300293,25.087100982666,26.1784992218018,25.7443008422852,26.0722007751465,25.9986000061035,60,MYD88,NONE
TRUE,3.70014166629554,-2.2125997543335,Q9D8M4,Q9D8M4,60S ribosomal protein L7-like 1,Rpl7l1,NA,6,8,4,4,16.5506992340088,16.0004005432129,16.903600692749,17.2210998535156,18.6581001281738,18.8325004577637,18.9949989318848,19.040599822998,60,MYD88,NONE
TRUE,2.1368746447286,-2.64202499389648,Q9D8M7,Q9D8M7,PHD finger protein 10,Phf10,NA,6,8,4,4,11.2699003219604,11.3791999816895,11.7510004043579,12.0569000244141,14.8205003738403,13.6145000457764,15.7391004562378,12.8509998321533,60,MYD88,NONE
TRUE,2.40894678113935,-1.73693021138509,Q9D8N6,Q9D8N6,Protein lin-37 homolog,Lin37,NA,1,5,3,2,9.56659984588623,9.58221054077148,9.66909980773926,NA,11.0614004135132,NA,11.624400138855,NA,60,MYD88,NONE
TRUE,2.37402784670175,3.78169147173564,Q9D8W5,Q9D8W5,26S proteasome non-ATPase regulatory subunit 12,Psmd12,NA,11,7,4,3,14.9793996810913,17.3738994598389,17.6277008056641,17.2999000549316,12.7620000839233,12.8035001754761,NA,13.5501003265381,60,MYD88,NONE
TRUE,4.44636545534785,-3.12009954452515,Q9D903,Q9D903,Probable rRNA-processing protein EBP2,Ebna1bp2,NA,14,8,4,4,17.1156997680664,17.742000579834,16.6830997467041,17.8271007537842,20.55419921875,20.192699432373,20.6208000183105,20.4806003570557,60,MYD88,NONE
TRUE,3.14900428824922,-3.85759997367859,Q9D945,Q9D945,Protein LLP homolog,Llph,NA,4,8,4,4,15.7013998031616,17.5002994537354,14.6972999572754,15.9489002227783,19.6277008056641,19.5662994384766,19.7402992248535,20.3439998626709,60,MYD88,NONE
TRUE,1.72642110686408,-2.1771993637085,Q9DAA6,Q9DAA6,Exosome complex component CSL4,Exosc1,NA,4,7,3,4,15.5374002456665,18.0340003967285,NA,16.6284999847412,18.8635997772217,18.4715003967285,19.2570991516113,19.0497989654541,60,MYD88,NONE
TRUE,3.45066352984636,-3.75102496147156,Q9DAP7,Q9DAP7,Histone chaperone ASF1B,Asf1b,NA,7,8,4,4,17.3703002929688,15.3206996917725,15.6504001617432,15.4294996261597,19.3234996795654,19.6399002075195,20.2399997711182,19.5715999603271,60,MYD88,NONE
TRUE,3.37115095071013,-2.09117460250854,Q9DAT2,Q9DAT2,MRG/MORF4L-binding protein,Mrgbp,NA,3,8,4,4,14.0221996307373,14.9340000152588,14.9147005081177,14.1118001937866,16.777099609375,16.4437007904053,16.9345989227295,16.1919994354248,60,MYD88,NONE
TRUE,2.55163734784355,2.24259201685588,Q9DAW9,Q9DAW9,Calponin-3,Cnn3,NA,5,7,4,3,15.5022001266479,15.8578004837036,15.453800201416,15.1527004241943,13.6838998794556,13.707200050354,NA,12.3559999465942,60,MYD88,NONE
TRUE,4.99230258736888,-2.23517465591431,Q9DB20,Q9DB20,"ATP synthase subunit O, mitochondrial",Atp5o,NA,7,8,4,4,17.63330078125,18.0359001159668,17.9368991851807,18.165699005127,20.2780990600586,19.9981994628906,19.964599609375,20.4715995788574,60,MYD88,NONE
TRUE,4.95784610886667,-3.671875,Q9DB77,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial",Uqcrc2,NA,6,8,4,4,12.7476997375488,13.8832998275757,13.0629005432129,13.7286996841431,17.119499206543,17.0074005126953,16.8775997161865,17.1056003570557,60,MYD88,NONE
TRUE,4.71283530708656,-4.08807516098022,Q9DB85,Q9DB85,Ribosomal RNA-processing protein 8,Rrp8,NA,13,8,4,4,15.3824005126953,14.4270000457764,13.9070997238159,14.6654996871948,18.6525993347168,18.3148002624512,18.7674007415771,18.9995002746582,60,MYD88,NONE
TRUE,2.58920158037787,-4.45342516899109,Q9DB96,Q9DB96,Neuroguidin,Ngdn,NA,8,8,4,4,14.4913997650146,14.515700340271,15.5164003372192,11.4308996200562,18.8055000305176,18.1072998046875,18.5974006652832,18.2579002380371,60,MYD88,NONE
TRUE,2.69180877802145,-1.28955006599426,Q9DBD5,Q9DBD5,"Proline-, glutamic acid- and leucine-rich protein 1",Pelp1,NA,7,8,4,4,13.4897003173828,13.4588003158569,13.3961000442505,14.2946996688843,14.7451000213623,14.8324003219604,14.895899772644,15.3241004943848,60,MYD88,NONE
TRUE,5.14395983752684,-3.69572448730469,Q9DBE9,Q9DBE9,pre-rRNA processing protein FTSJ3,Ftsj3,NA,27,8,4,4,15.168999671936,16.0961990356445,15.1877002716064,15.6787004470825,19.2654991149902,18.862699508667,19.3015995025635,19.4846992492676,60,MYD88,NONE
TRUE,3.41649313189567,-3.82292532920837,Q9DBF7,Q9DBF7,Pre-mRNA-splicing factor CWC25 homolog,Cwc25,NA,10,8,4,4,13.2116003036499,14.2953996658325,12.6526002883911,15.0172996520996,17.7576999664307,17.4484004974365,17.7075004577637,17.5550003051758,60,MYD88,NONE
TRUE,3.72585996513907,-1.4608006477356,Q9DBG3,Q9DBG3,AP-2 complex subunit beta,Ap2b1,NA,36,8,4,4,18.278299331665,18.3932991027832,18.9211006164551,18.8052997589111,19.9965000152588,19.9381008148193,20.3281002044678,19.9785003662109,60,MYD88,NONE
TRUE,4.08789181337223,2.97137498855591,Q9DBG6,Q9DBG6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,Rpn2,NA,12,8,4,4,17.8353004455566,18.154899597168,18.4906005859375,18.2516002655029,15.984899520874,14.6127004623413,15.1626005172729,15.0867004394531,60,MYD88,NONE
TRUE,1.22239265471091,-1.71744990348816,Q9DBH0,Q9DBH0,NEDD4-like E3 ubiquitin-protein ligase WWP2,Wwp2,NA,8,8,4,4,13.7757005691528,11.7116003036499,14.4317998886108,11.790599822998,14.1993999481201,14.9300003051758,14.194299697876,15.2558002471924,60,MYD88,NONE
TRUE,3.13141083214685,-1.37597489356995,Q9DBM1,Q9DBM1,G patch domain-containing protein 1,Gpatch1,NA,11,8,4,4,13.8100004196167,14.1134004592896,14.6169996261597,14.4089002609253,15.3395004272461,15.4485998153687,15.81369972229,15.8514003753662,60,MYD88,NONE
TRUE,2.7477874777305,-1.14932489395142,Q9DBR1,Q9DBR1,5-3 exoribonuclease 2,Xrn2,NA,41,8,4,4,18.432300567627,18.9048004150391,18.6546993255615,19.2427997589111,20.1933994293213,19.6136989593506,19.9225006103516,20.1023006439209,60,MYD88,NONE
TRUE,3.8455706285425,-2.2680997848510698,Q9DBR3,Q9DBR3,Armadillo repeat-containing protein 8,Armc8,NA,4,8,4,4,16.1837997436523,16.9167995452881,15.7341003417969,16.6247997283936,18.7344989776611,18.4568996429443,18.6359996795654,18.7045001983643,60,MYD88,NONE
TRUE,2.06181436574217,-1.13492441177368,Q9DBR7,Q9DBR7,Protein phosphatase 1 regulatory subunit 12A,Ppp1r12a,NA,44,8,4,4,21.3001003265381,22.2679004669189,21.3511009216309,22.1480007171631,22.9263000488281,22.5389995574951,22.8731002807617,23.2684001922607,60,MYD88,NONE
TRUE,3.75385526128856,-2.53210814793905,Q9DBU3,Q9DBU3,Serine/threonine-protein kinase RIO3,Riok3,NA,4,7,3,4,10.938099861145,11.6667003631592,11.8372001647949,NA,13.9084997177124,13.9720001220703,14.2820997238159,13.888500213623,60,MYD88,NONE
TRUE,0.792313743621788,-2.33496952056885,Q9DBU5,Q9DBU5,E3 ubiquitin-protein ligase RNF6,Rnf6,NA,2,4,2,2,8.06441020965576,NA,NA,10.1840505599976,NA,NA,11.2968997955322,11.6215000152588,60,MYD88,NONE
TRUE,1.2919348369054,1.5449165503184,Q9DBU6,Q9DBU6,Serine/Arginine-related protein 53,Rsrc1,NA,5,7,3,4,16.7506999969482,17.3523998260498,NA,16.7399005889893,15.8554000854492,14.2735004425049,14.9718999862671,16.5102005004883,60,MYD88,NONE
TRUE,1.91312264299183,-1.68090009689331,Q9DBY5,Q9DBY5,Chromobox protein homolog 6,Cbx6,NA,6,8,4,4,13.345100402832,14.1904001235962,13.5214996337891,15.0859003067017,16.4388999938965,15.3098001480103,15.3353004455566,15.7825002670288,60,MYD88,NONE
TRUE,5.17688213807528,-2.70197582244873,Q9DBY8,Q9DBY8,Nuclear valosin-containing protein-like,Nvl,NA,37,8,4,4,17.3285999298096,17.1611003875732,17.3953990936279,17.8833999633789,20.2497005462646,19.9143009185791,20.371000289917,20.0414009094238,60,MYD88,NONE
TRUE,2.30830462705247,-1.45147490501404,Q9DC23,Q9DC23,DnaJ homolog subfamily C member 10,Dnajc10,NA,16,8,4,4,14.6654996871948,15.4451999664307,15.4153003692627,16.0879993438721,17.1993999481201,16.4715995788574,17.0555992126465,16.6933002471924,60,MYD88,NONE
TRUE,2.52781316773535,-2.09867477416992,Q9DC28,Q9DC28,Casein kinase I isoform delta,Csnk1d,NA,12,8,4,4,15.5356998443604,16.034200668335,16.5646991729736,16.2080001831055,18.9214992523193,17.4458999633789,18.752799987793,17.6170997619629,60,MYD88,NONE
TRUE,5.99344578682261,3.11090040206909,Q9DC51,Q9DC51,Guanine nucleotide-binding protein G(k) subunit alpha,Gnai3,NA,20,8,4,4,21.6553993225098,21.6466999053955,22.2075004577637,21.6769008636475,18.6467990875244,18.6362991333008,18.5611000061035,18.8987007141113,60,MYD88,NONE
TRUE,2.24465884575555,-1.1249251365661599,Q9DC70,Q9DC70,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",Ndufs7,NA,3,8,4,4,14.0840997695923,15.0460996627808,15.0352001190186,14.5193996429443,15.8795003890991,15.5178003311157,15.6515998840332,16.1355991363525,60,MYD88,NONE
TRUE,1.37262167778636,-1.95077466964722,Q9DC71,Q9DC71,"28S ribosomal protein S15, mitochondrial",Mrps15,NA,6,7,3,4,13.9310998916626,NA,11.4765005111694,13.7805004119873,15.3850002288818,14.8179998397827,15.4114999771118,14.4393997192383,60,MYD88,NONE
TRUE,1.35324918573541,-1.49357485771179,Q9DCA2,Q9DCA2,"28S ribosomal protein S11, mitochondrial",Mrps11,NA,2,7,3,4,14.2110004425049,NA,14.1539001464844,13.5594997406006,14.8698997497559,16.7721996307373,15.3549003601074,14.8765001296997,60,MYD88,NONE
TRUE,4.02061743478479,-1.60997486114502,Q9DCA5,Q9DCA5,Ribosome biogenesis protein BRX1 homolog,Brix1,NA,16,8,4,4,18.5160999298096,18.619499206543,19.0109004974365,19.0520000457764,20.2919998168945,20.4465999603271,20.1937999725342,20.7059993743896,60,MYD88,NONE
TRUE,4.56542265159979,-3.55685043334961,Q9DCC8,Q9DCC8,Mitochondrial import receptor subunit TOM20 homolog,Tomm20,NA,2,8,4,4,16.9232006072998,17.3006992340088,16.8004989624023,16.2103996276855,19.9116992950439,20.2870998382568,20.9475002288818,20.3159008026123,60,MYD88,NONE
TRUE,3.02715077028893,-1.3432993888855,Q9DCD2,Q9DCD2,Pre-mRNA-splicing factor SYF1,Xab2,NA,27,8,4,4,15.2910003662109,15.8538999557495,15.6513004302979,15.4154005050659,16.8540992736816,16.3911991119385,17.1944999694824,17.1450004577637,60,MYD88,NONE
TRUE,4.39106769263703,-2.90070009231567,Q9DCE5,Q9DCE5,p21-activated protein kinase-interacting protein 1,Pak1ip1,NA,13,8,4,4,15.1525001525879,16.1024990081787,15.3894996643066,16.1135005950928,18.9113006591797,18.38450050354,18.6073989868164,18.4575996398926,60,MYD88,NONE
TRUE,1.51006243912828,-1.227650086085,Q9DCI9,Q9DCI9,"39S ribosomal protein L32, mitochondrial",Mrpl32,NA,3,7,4,3,13.1424999237061,14.5511999130249,13.5551996231079,14.268500328064,14.9898996353149,NA,15.4704999923706,14.8606004714966,60,MYD88,NONE
TRUE,3.57130150990719,1.83247518539429,Q9DCL9,Q9DCL9,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,Paics,NA,16,8,4,4,18.3246994018555,19.0732002258301,18.4251003265381,18.6700992584229,17.1173992156982,16.6119995117188,17.0434989929199,16.3903007507324,60,MYD88,NONE
