Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.60.min,N:.Valid.values.unstim,60.min.FG199.neu,60.min.FG200.neu,60.min.FG201.neu,60.min.FG202.neu,unstim.FG196.neu,unstim.FG197.neu,unstim.FG198.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,0.787780041326932,-3.9474671681722,Q76KJ5,Q76KJ5,DNA-directed RNA polymerase I subunit RPA34,Cd3eap,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,43.082,6,2,4,NA,NA,11.4295997619629,11.1205997467041,16.4234008789063,17.3013000488281,11.9429998397827,60,IRAK1,NONE
TRUE,2.55674892796776,-3.04508972167969,Q78PY7,Q78PY7,Staphylococcal nuclease domain-containing protein 1,Snd1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,102.09,7,3,4,NA,8.84499073028564,8.6081600189209,8.76327991485596,11.7912998199463,12.5736999511719,10.9867000579834,60,IRAK1,NONE
TRUE,1.99369812425957,-5.15723331769307,Q78WZ7,Q78WZ7,DNA-directed RNA polymerase I subunit RPA43,Twistnb,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,36.721,8,4,4,13.2777996063232,11.1400003433228,10.7276000976563,13.289400100708,17.6180000305176,19.1310005187988,15.0487995147705,60,IRAK1,NONE
TRUE,1.60733021996087,-2.55448309580485,Q7JJ13,Q7JJ13,Bromodomain-containing protein 2,Brd2,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,88.066,8,4,4,11.0767002105713,10.9137001037598,10.815299987793,10.7973003387451,13.479700088501,15.1014995574951,11.7845001220703,60,IRAK1,NONE
TRUE,2.08097812870131,-2.1123251914978,Q7M6Y3;Q61548,Q7M6Y3,Phosphatidylinositol-binding clathrin assembly protein,Picalm,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,71.543,8,4,4,11.3018999099731,11.4926996231079,11.9858999252319,11.6409997940063,13.6173000335693,14.7369003295898,12.7988996505737,60,IRAK1,NONE
TRUE,2.07969173303765,-2.40678310394287,Q7TNC4,Q7TNC4,Putative RNA-binding protein Luc7-like 2,Luc7l2,Color2 [DarkGray],1,4,NA,NA,NA,NA,16,46.582,8,4,4,18.8358993530273,18.1811008453369,18.3679008483887,18.9204998016357,21.090799331665,22.0212001800537,19.8374004364014,60,IRAK1,NONE
TRUE,1.76603046848758,-4.18258277575175,Q7TNV0,Q7TNV0,Protein DEK,Dek,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,43.158,8,4,4,14.7024002075195,13.9111003875732,13.2051000595093,15.835599899292,19.389799118042,20.1256999969482,16.2728996276855,60,IRAK1,NONE
TRUE,1.98226891964907,-3.50534145037333,Q7TPV4,Q7TPV4,Myb-binding protein 1A,Mybbp1a,Color2 [DarkGray],1,4,NA,NA,NA,NA,24,152.04,8,4,4,16.6854991912842,15.628399848938,15.7427997589111,16.6914005279541,20.2367992401123,21.0256996154785,17.8145999908447,60,IRAK1,NONE
TRUE,2.04516380981637,-1.35594193140666,Q7TQH0,Q7TQH0,Ataxin-2-like protein,Atxn2l,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,110.65,8,4,4,12.9168996810913,12.3492002487183,11.7188997268677,12.7386999130249,13.9175004959106,13.8797998428345,13.5633001327515,60,IRAK1,NONE
TRUE,3.67250588315717,-1.20076688130697,Q7TT37,Q7TT37,Elongator complex protein 1,Ikbkap,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,149.58,8,4,4,12.4443998336792,12.6624002456665,12.3733997344971,12.6513996124268,13.924599647522,13.7293004989624,13.5471000671387,60,IRAK1,NONE
TRUE,2.41987663518629,-3.79909149805705,Q80SY5,Q80SY5,Pre-mRNA-splicing factor 38B,Prpf38b,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,63.752,8,4,4,13.4638996124268,13.2506999969482,13.7650003433228,13.3639001846313,17.6350002288818,18.5587997436523,15.5860996246338,60,IRAK1,NONE
TRUE,2.3227630787349,-1.67877499262492,Q80U38,Q80U38,Protein KHNYN,Khnyn,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,74.564,8,4,4,13.4055995941162,13.1647996902466,12.3927001953125,13.3473997116089,14.8142995834351,15.1595001220703,14.2953996658325,60,IRAK1,NONE
TRUE,2.82196231229946,-1.42457501093546,Q80UG5,Q80UG5,Septin-9,44448,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,65.574,8,4,4,10.9835996627808,11.3206005096436,10.6127004623413,10.75119972229,12.0384998321533,12.5832004547119,12.4031000137329,60,IRAK1,NONE
TRUE,1.35373216675429,-2.49211692810059,Q80UM7,Q80UM7,Mannosyl-oligosaccharide glucosidase,Mogs,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,91.83,8,4,4,11.5864000320435,10.9324998855591,10.7356996536255,11.7267999649048,13.4020004272461,15.7199001312256,12.0904998779297,60,IRAK1,NONE
TRUE,1.25659944348637,-4.43953291575114,Q80WJ7,Q80WJ7,Protein LYRIC,Mtdh,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,63.845,7,3,4,10.4755001068115,NA,11.4286003112793,12.1104001998901,16.9648990631104,17.7371006011963,12.6310997009277,60,IRAK1,NONE
TRUE,2.04149128059463,-4.4373083114624,Q80X41,Q80X41,Serine/threonine-protein kinase VRK1,Vrk1,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,49.74,8,4,4,11.3864002227783,12.5661001205444,11.7054996490479,12.1824998855591,16.8045997619629,18.2959003448486,14.0917997360229,60,IRAK1,NONE
TRUE,2.14525614382516,-2.85611645380656,Q80X73,Q80X73,Protein pelota homolog,Pelo,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,43.349,8,4,4,13.7597999572754,14.0804004669189,13.53600025177,12.9975996017456,16.6014995574951,17.5958003997803,15.1513996124268,60,IRAK1,NONE
TRUE,1.20821658365218,-2.2972412109375,Q80XP8,Q80XP8,Protein FAM76B,Fam76b,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,38.555,8,4,4,12.765100479126,12.4010000228882,12.3303003311157,13.3840999603271,15.6191997528076,16.5382995605469,12.8945999145508,60,IRAK1,NONE
TRUE,0.968595577431539,-3.94298680623372,Q810A7,Q810A7,ATP-dependent RNA helicase DDX42,Ddx42,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,101.96,6,3,3,10.3751001358032,8.2584400177002,NA,10.3516998291016,13.8341999053955,16.5545997619629,10.4254007339478,60,IRAK1,NONE
TRUE,1.66387203468845,-1.62891681989034,Q810B6,Q810B6,Rabankyrin-5,Ankfy1,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,128.65,8,4,4,12.4674997329712,12.3079996109009,11.1877002716064,12.2286005020142,13.7152004241943,14.3929004669189,12.9224996566772,60,IRAK1,NONE
TRUE,1.50983221281631,-3.33191665013631,Q810D6,Q810D6,Glutamate-rich WD repeat-containing protein 1,Grwd1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,49.223,6,3,3,10.7948999404907,NA,11.042200088501,11.0691003799438,NA,15.4514999389648,13.1498003005981,60,IRAK1,NONE
TRUE,2.49166307833467,-1.48566699028015,Q8BFR5,Q8BFR5,"Elongation factor Tu, mitochondrial",Tufm,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,49.508,8,4,4,14.789999961853,14.8649997711182,14.2683000564575,14.5255002975464,16.2490005493164,16.4811000823975,15.5635004043579,60,IRAK1,NONE
TRUE,1.47949891238412,-1.78968334197998,Q8BFY7,Q8BFY7,Protein FAM64A,Fam64a,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,25.686,8,4,4,12.1332998275757,11.9486999511719,12.722900390625,12.9189004898071,14.1834001541138,15.3753004074097,13.1031999588013,60,IRAK1,NONE
TRUE,1.47603639485094,-1.73638264338176,Q8BG17,Q8BG17,Nucleolar protein 12,Nol12,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,25.356,8,4,4,14.5312995910645,13.9366998672485,14.2334003448486,15.2788000106812,17.2106990814209,16.2978992462158,15.1856994628906,60,IRAK1,NONE
TRUE,1.25474050274181,-2.56889979044596,Q8BG81,Q8BG81,Polymerase delta-interacting protein 3,Poldip3,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,46.132,8,4,4,13.2218999862671,13.2554998397827,12.0567998886108,13.4322004318237,15.9574003219604,17.330099105835,13.3940000534058,60,IRAK1,NONE
TRUE,1.33029879059849,-2.30469671885172,Q8BGA5,Q8BGA5,KRR1 small subunit processome component homolog,Krr1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,43.537,6,3,3,NA,10.4860000610352,10.3458099365234,11.8592004776001,13.6424999237061,12.7609004974365,NA,60,IRAK1,NONE
TRUE,1.87511547082172,-1.36116647720337,Q8BGQ7,Q8BGQ7,"Alanine--tRNA ligase, cytoplasmic",Aars,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,106.91,8,4,4,13.7677001953125,14.0656003952026,13.5982999801636,13.4496002197266,14.9706001281738,15.8087997436523,14.4650001525879,60,IRAK1,NONE
TRUE,1.72364791449949,-3.51856644948324,Q8BGS1,Q8BGS1,Band 4.1-like protein 5,Epb41l5,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,81.635,7,3,4,NA,11.2428998947144,11.0703001022339,10.8392000198364,14.8156995773315,16.0172996520996,12.8751001358032,60,IRAK1,NONE
TRUE,1.7143198844461,-3.97728331883748,Q8BGT7,Q8BGT7,Survival of motor neuron-related-splicing factor 30,Smndc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,26.753,8,4,4,14.3915996551514,12.8929004669189,16.25,15.1089000701904,18.9843006134033,20.1448001861572,16.7852993011475,60,IRAK1,NONE
TRUE,1.58542278990625,-4.03431606292725,Q8BHG9,Q8BHG9,CGG triplet repeat-binding protein 1,Cggbp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,18.761,7,3,4,10.5404005050659,NA,9.87995052337646,11.9902000427246,15.3111000061035,16.2628993988037,12.9394998550415,60,IRAK1,NONE
TRUE,0.835611291493657,-5.04345083236694,Q8BHL3,Q8BHL3,TBC1 domain family member 10B,Tbc1d10b,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,87.274,5,2,3,NA,9.28200054168701,NA,9.44543075561523,15.2215995788574,17.3931999206543,10.6066999435425,60,IRAK1,NONE
TRUE,1.90244669262871,-3.68877458572388,Q8BIZ6,Q8BIZ6,Smad nuclear-interacting protein 1,Snip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,44.415,8,4,4,14.0719003677368,12.6553001403809,13.131199836731,14.1436996459961,17.7124996185303,18.6653995513916,15.1899995803833,60,IRAK1,NONE
TRUE,5.27895622496521,-1.52776662508647,Q8BJL0,Q8BJL0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,Smarcal1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,100.84,8,4,4,12.9507999420166,13.0957002639771,12.9692001342773,13.1275005340576,14.6066999435425,14.4378004074097,14.6462001800537,60,IRAK1,NONE
TRUE,1.19072635018515,-2.63743146260579,Q8BMA6,Q8BMA6,Signal recognition particle subunit SRP68,Srp68,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,70.573,8,4,4,10.0536699295044,11.6763000488281,10.2940702438354,10.9137001037598,13.1576995849609,15.6034002304077,11.3544998168945,60,IRAK1,NONE
TRUE,1.68583977073286,-3.70554240544637,Q8BMJ3,Q8BMJ3,"Eukaryotic translation initiation factor 1A, X-chromosomal",Eif1ax,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,16.46,8,4,4,17.5098991394043,16.3740997314453,16.4498996734619,17.7625999450684,20.7485008239746,22.8455009460449,18.5949993133545,60,IRAK1,NONE
TRUE,1.91498165992593,-1.31009968121847,Q8BML9,Q8BML9,NA,Qars,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,87.676,8,4,4,12.3641004562378,12.2375001907349,11.6247997283936,12.2564001083374,13.4562997817993,13.9930000305176,12.8430995941162,60,IRAK1,NONE
TRUE,2.16989271547629,-2.5040922164917,Q8BP67,Q8BP67,60S ribosomal protein L24,Rpl24,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,17.779,8,4,4,18.7844009399414,18.3990993499756,17.965799331665,18.951000213623,21.4265003204346,21.8082008361816,19.8528003692627,60,IRAK1,NONE
TRUE,1.06242333396498,-2.00141851107279,Q8BPU7,Q8BPU7,Engulfment and cell motility protein 1,Elmo1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,83.935,8,4,4,11.3336000442505,12.0795001983643,8.92306041717529,12.4098997116089,13.3437004089355,12.8798999786377,13.3402004241943,60,IRAK1,NONE
TRUE,2.18566989172218,-3.43173297246297,Q8BQZ5,Q8BQZ5,Cleavage and polyadenylation specificity factor subunit 4,Cpsf4,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,23.653,8,4,4,13.887300491333,13.4450998306274,13.2826995849609,14.0544996261597,17.2563991546631,18.5366992950439,15.5043001174927,60,IRAK1,NONE
TRUE,2.01350365276478,-1.90545002619425,Q8BTI8,Q8BTI8,Serine/arginine repetitive matrix protein 2,Srrm2,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,294.84,8,4,4,12.4976997375488,12.3966999053955,12.944299697876,12.8295001983643,15.0622997283936,15.1399002075195,13.5152997970581,60,IRAK1,NONE
TRUE,1.52212222193567,-3.34660824139913,Q8BTU1,Q8BTU1,Cilia- and flagella-associated protein 20,Cfap20,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,22.748,8,4,4,14.0457000732422,13.0090999603271,13.1464996337891,13.9728002548218,17.5727996826172,18.6793003082275,14.4182996749878,60,IRAK1,NONE
TRUE,1.28205609070612,-3.76580015818278,Q8BTV2,Q8BTV2,Cleavage and polyadenylation specificity factor subunit 7,Cpsf7,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,52.01,7,3,4,11.5481996536255,NA,10.7680997848511,12.3621997833252,15.7316999435425,17.3430995941162,12.9011001586914,60,IRAK1,NONE
TRUE,1.86266215275088,-1.97321677207947,Q8BUN5,Q8BUN5,Mothers against decapentaplegic homolog 3,Smad3,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,48.08,8,4,4,12.8215999603271,13.1310997009277,12.3004999160767,13.2670001983643,15.3194999694824,15.496000289917,13.7442998886108,60,IRAK1,NONE
TRUE,1.96095932000806,-2.18204164505005,Q8BUV3,Q8BUV3,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,Gphn,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,83.281,8,4,4,12.2784996032715,12.4607000350952,11.4433002471924,12.2300004959106,14.4364004135132,15.2051000595093,13.21399974823,60,IRAK1,NONE
TRUE,1.07937089504587,-3.54158353805542,Q8BVK9,Q8BVK9,Sp110 nuclear body protein,Sp110,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,50.14,6,2,4,11.3849000930786,NA,NA,12.5095996856689,16.1688003540039,16.817699432373,13.4800004959106,60,IRAK1,NONE
TRUE,1.68680187505484,-1.76103321711222,Q8BVY0,Q8BVY0,Ribosomal L1 domain-containing protein 1,Rsl1d1,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,50.421,8,4,4,16.7402992248535,16.3367004394531,16.2616004943848,16.9037990570068,18.9589996337891,18.8645992279053,17.141300201416,60,IRAK1,NONE
TRUE,1.29502606327164,-1.64565110206604,Q8BZW8,Q8BZW8,NHL repeat-containing protein 2,Nhlrc2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,78.429,8,4,4,10.3940000534058,10.1214303970337,10.7639999389648,11.2624998092651,12.0655002593994,13.5599002838135,11.2180004119873,60,IRAK1,NONE
TRUE,1.39606950546717,-3.65683301289876,Q8BZX4,Q8BZX4,Splicing regulatory glutamine/lysine-rich protein 1,Srek1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,56.763,7,3,4,13.8150005340576,NA,13.5873003005981,14.9844999313354,18.5011005401611,19.3066997528076,15.5494995117188,60,IRAK1,NONE
TRUE,1.2882908654372,-2.9418668746948198,Q8C0D5,Q8C0D5,Elongation factor Tu GTP-binding domain-containing protein 1,Eftud1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,125.78,7,3,4,12.6948003768921,11.9329996109009,NA,12.7771997451782,15.6604995727539,17.0669002532959,13.5032005310059,60,IRAK1,NONE
TRUE,2.10456895947557,-2.32517528533936,Q8C176,Q8C176,Transcription initiation factor TFIID subunit 2,Taf2,Color2 [DarkGray],1,4,NA,NA,NA,NA,18,127,8,4,4,14.5087995529175,14.4443998336792,14.0275001525879,14.7917995452881,16.82200050354,17.7964992523193,15.6864004135132,60,IRAK1,NONE
TRUE,1.04500833645619,-2.87135807673137,Q8C1S0,Q8C1S0,Mediator of RNA polymerase II transcription subunit 19,Med19,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,26.263,8,4,4,16.0946998596191,15.7287998199463,15.950400352478,15.9096002578735,19.0093002319336,21.506799697876,15.8605995178223,60,IRAK1,NONE
TRUE,1.99085388141761,-2.55716292063395,Q8C2K1,Q8C2K1,Differentially expressed in FDCP 6,Def6,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,73.453,8,4,4,11.9812002182007,9.6297607421875,10.0107202529907,10.125,12.7469997406006,13.3141002655029,12.9203996658325,60,IRAK1,NONE
TRUE,1.95190236206075,-1.31430021921794,Q8C2Q3,Q8C2Q3,RNA-binding protein 14,Rbm14,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,69.448,8,4,4,14.1561002731323,14.6008996963501,13.5988998413086,13.559700012207,15.4871997833252,15.4862003326416,14.9062004089355,60,IRAK1,NONE
TRUE,2.19501671848741,-2.5072857538859,Q8C3J5,Q8C3J5,Dedicator of cytokinesis protein 2,Dock2,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,211.7,8,4,4,11.1470003128052,9.41394996643066,10.0528402328491,9.50160026550293,12.5521001815796,13.1406002044678,11.9156999588013,60,IRAK1,NONE
TRUE,1.92511844838321,-2.14660040537516,Q8C6B9,Q8C6B9,Active regulator of SIRT1,Rps19bp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,15.977,8,4,4,17.4599990844727,16.8020000457764,16.7488994598389,17.6763000488281,19.9071998596191,19.8836002349854,18.164400100708,60,IRAK1,NONE
TRUE,1.92378777993504,-3.87819910049438,Q8C761,Q8C761,WD repeat-containing protein 60,Wdr60,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,115.38,8,4,4,9.14307022094727,9.85099983215332,11.0093002319336,10.8460998535156,14.2184000015259,15.8058996200562,12.2474002838135,60,IRAK1,NONE
TRUE,1.07487503767742,-2.99015442530314,Q8C804,Q8C804,Spindle and centriole-associated protein 1,Spice1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,95.644,6,2,4,NA,9.30169010162354,NA,10.3516006469727,12.6443996429443,14.3804998397827,11.4254999160767,60,IRAK1,NONE
TRUE,1.78666562894717,-1.41731611887614,Q8CAQ8,Q8CAQ8,MICOS complex subunit Mic60,Immt,Color2 [DarkGray],1,4,NA,NA,NA,NA,16,83.899,8,4,4,15.2489995956421,15.59850025177,14.9624996185303,16.1718006134033,17.5091991424561,16.7089996337891,16.5200996398926,60,IRAK1,NONE
TRUE,1.16037804773828,-3.40207409858704,Q8CB77,Q8CB77,Transcription elongation factor B polypeptide 3,Tceb3,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,87.16,8,4,4,10.8403997421265,10.2068700790405,11.9388999938965,13.3690004348755,16.5398006439209,16.369499206543,12.0633001327515,60,IRAK1,NONE
TRUE,1.13101553616893,-1.94434984525045,Q8CCF0,Q8CCF0,U4/U6 small nuclear ribonucleoprotein Prp31,Prpf31,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,55.429,8,4,4,12.0002002716064,12.0767002105713,11.746000289917,12.2836999893188,14.4920997619629,15.417200088501,12.0037002563477,60,IRAK1,NONE
TRUE,0.970530800694625,-3.863685131073,Q8CCP0,Q8CCP0,Nuclear export mediator factor Nemf,Nemf,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,121.19,5,2,3,9.1582498550415,NA,NA,9.18397998809814,11.6577997207642,14.4118003845215,NA,60,IRAK1,NONE
TRUE,1.99382162618438,-1.6749001344045,Q8CGC6,Q8CGC6,RNA-binding protein 28,Rbm28,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,84.213,8,4,4,11.631199836731,11.6555995941162,10.9781999588013,11.5542001724243,13.7333002090454,13.3912000656128,12.2645998001099,60,IRAK1,NONE
TRUE,1.25170128345587,-3.52521991729736,Q8CGF7,Q8CGF7,Transcription elongation regulator 1,Tcerg1,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,123.79,7,3,4,10.7891998291016,NA,9.1304407119751,10.8895998001099,14.1596002578735,15.6541996002197,11.5711002349854,60,IRAK1,NONE
TRUE,1.85002493960795,-3.2325500647227,Q8CGZ0,Q8CGZ0,Calcium homeostasis endoplasmic reticulum protein,Cherp,Color2 [DarkGray],1,4,NA,NA,NA,NA,14,106.17,8,4,4,13.3849000930786,13.296199798584,13.3699998855591,14.4579000473022,17.2893009185791,18.283899307251,15.006199836731,60,IRAK1,NONE
TRUE,1.80540826159791,-3.08586668968201,Q8CIG8,Q8CIG8,Protein arginine N-methyltransferase 5,Prmt5,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,72.679,8,4,4,12.3912000656128,11.3846998214722,12.1260004043579,11.6928997039795,15.5934000015259,16.2870998382568,13.0732002258301,60,IRAK1,NONE
TRUE,1.62598152240286,-2.09220838546753,Q8CIL4,Q8CIL4,Uncharacterized protein C1orf131 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,31.344,8,4,4,17.6147994995117,17.1576995849609,16.9680004119873,17.8120002746582,19.7234001159668,20.6009998321533,18.1166000366211,60,IRAK1,NONE
TRUE,1.53292813078486,-3.40524999300639,Q8JZX4,Q8JZX4,Splicing factor 45,Rbm17,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,45.303,8,4,4,14.4153003692627,12.5787000656128,13.1036996841431,14.4844999313354,17.7229995727539,18.6473007202148,14.7820997238159,60,IRAK1,NONE
TRUE,1.6992860682722,-2.78270022074382,Q8K194,Q8K194,U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein,Snrnp27,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,18.885,8,4,4,18.361499786377,16.1212005615234,17.8733997344971,18.6466999053955,21.1972007751465,21.0237998962402,19.3791999816895,60,IRAK1,NONE
TRUE,1.47345014891224,-3.33566252390544,Q8K224,Q8K224,N-acetyltransferase 10,Nat10,Color2 [DarkGray],1,4,NA,NA,NA,NA,15,115.42,8,4,4,11.9675998687744,12.0934000015259,10.1698503494263,12.3460998535156,15.5556001663208,16.6714000701904,12.7126998901367,60,IRAK1,NONE
TRUE,1.7621552175838,-3.98441696166992,Q8K363,Q8K363,ATP-dependent RNA helicase DDX18,Ddx18,Color2 [DarkGray],1,4,NA,NA,NA,NA,16,74.18,8,4,4,12.8481998443604,13.3954000473022,12.4340000152588,13.4865999221802,17.3159008026123,19.1445999145508,14.6159000396729,60,IRAK1,NONE
TRUE,2.62739484470443,-2.30023304621379,Q8K3G5,Q8K3G5,Inactive serine/threonine-protein kinase VRK3,Vrk3,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,50.829,8,4,4,12.2510004043579,12.7114000320435,11.3125,11.6651000976563,14.2209997177124,13.9658002853394,14.6688995361328,60,IRAK1,NONE
TRUE,1.13721503659757,-3.23713270823161,Q8K4Q6,Q8K4Q6,Endonuclease 8-like 1,Neil1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,43.585,7,3,4,12.2383003234863,NA,11.0345001220703,11.3185005187988,15.7339000701904,16.353199005127,12.2156000137329,60,IRAK1,NONE
TRUE,1.50414593246525,-2.98501594861349,Q8K4Z5,Q8K4Z5,Splicing factor 3A subunit 1,Sf3a1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,88.544,8,4,4,9.43288993835449,11.8431997299194,9.09057998657227,11.1954002380371,13.8109998703003,14.3898000717163,11.9258003234863,60,IRAK1,NONE
TRUE,1.29370893360048,-4.21587105592092,Q8R0A0,Q8R0A0,General transcription factor IIF subunit 2,Gtf2f2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,28.381,8,4,4,12.2372999191284,7.67744970321655,11.5966997146606,12.7200002670288,15.6798000335693,16.9664001464844,13.1750001907349,60,IRAK1,NONE
TRUE,2.03469800072409,-1.8322917620341,Q8R0X7,Q8R0X7,Sphingosine-1-phosphate lyase 1,Sgpl1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,63.676,8,4,4,12.4416999816895,12.32200050354,12.9840002059937,13.2813997268677,14.9229001998901,15.100700378418,13.7451000213623,60,IRAK1,NONE
TRUE,1.54299640777449,-2.63966655731201,Q8R1F0,Q8R1F0,Leydig cell tumor 10 kDa protein homolog,D8Ertd738e,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,10.197,7,3,4,14.563099861145,14.2421998977661,NA,15.200400352478,17.237699508667,18.6179008483887,16.0690994262695,60,IRAK1,NONE
TRUE,1.69619213563399,-1.67854984601339,Q8R1M0,Q8R1M0,Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein,Hmces,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,40.168,8,4,4,11.22230052948,11.2744998931885,11.8170003890991,12.4063997268677,12.9159002304077,14.2603998184204,12.8994998931885,60,IRAK1,NONE
TRUE,1.69567368988563,-3.88485034306844,Q8R2M0,Q8R2M0,Transcription elongation factor A N-terminal and central domain-containing protein 2,Tceanc2,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,24.2,8,4,4,15.1764001846313,13.6134996414185,13.6141004562378,15.1969995498657,19.1126003265381,19.8677005767822,15.875,60,IRAK1,NONE
TRUE,1.99347721906774,-3.17241636912028,Q8R2M2,Q8R2M2,Deoxynucleotidyltransferase terminal-interacting protein 2,Dnttip2,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,84.276,8,4,4,11.8843002319336,11.3708000183105,11.5631999969482,12.1243000030518,15.1850996017456,16.3339996337891,13.2051000595093,60,IRAK1,NONE
TRUE,2.20395152161385,-2.63716665903727,Q8R3N1,Q8R3N1,Nucleolar protein 14,Nop14,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,98.768,8,4,4,13.4989995956421,13.6618003845215,13.2360000610352,13.6036005020142,16.3621997833252,17.1928005218506,14.8568000793457,60,IRAK1,NONE
TRUE,1.95902950471338,-1.29962452252706,Q8R574,Q8R574,Phosphoribosyl pyrophosphate synthase-associated protein 2,Prpsap2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,40.88,8,4,4,14.0851001739502,14.032600402832,13.2356004714966,14.0198001861572,15.0958995819092,15.6331996917725,14.6996002197266,60,IRAK1,NONE
TRUE,1.29420182963522,-1.57746458053589,Q8VCW8,Q8VCW8,"Acyl-CoA synthetase family member 2, mitochondrial",Acsf2,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,67.95,8,4,4,11.5402002334595,11.4517002105713,9.73194026947021,11.9855003356934,12.6900997161865,13.1777000427246,12.3965997695923,60,IRAK1,NONE
