Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,Potential.contami1000t,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.FG207.neu,60.min.FG208.neu,60.min.FG209.neu,60.min.FG210.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.88944783368256,-2.71809975306193,Q922J9,Q922J9,Fatty acyl-CoA reductase 1,Far1,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,13.0365257263184,15.0752258300781,14.2484264373779,13.1255264282227,16.953426361084,17.241325378418,15.5738258361816,60,IRAK4,NONE
TRUE,3.68038565431133,-3.63667432467143,Q922K7,Q922K7,Probable 28S rRNA (cytosine-C(5))-methyltransferase,Nop2,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,14.4348258972168,15.2264261245728,14.4105262756348,14.2808265686035,18.477725982666,18.636625289917,17.5601253509521,60,IRAK4,NONE
TRUE,1.04112444938117,-2.4469002087911,Q922P9,Q922P9,Putative oxidoreductase GLYR1,Glyr1,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,13.8050260543823,16.5516262054443,15.3271265029907,12.2151260375977,16.9544258117676,17.6665267944336,16.1439266204834,60,IRAK4,NONE
TRUE,1.08454021826703,4.31289974848429,Q922Q8,Q922Q8,Leucine-rich repeat-containing protein 59,Lrrc59,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,19.2652263641357,26.5568256378174,23.9333267211914,20.3731250762939,17.9646263122559,18.7445259094238,17.9485263824463,60,IRAK4,NONE
TRUE,3.204478372431,4.34447479248047,Q922R8,Q922R8,Protein disulfide-isomerase A6,Pdia6,Color2 [DarkGray],1,4,NA,NA,6,6,4,2,19.7375259399414,20.225025177002,19.3421268463135,18.8905258178711,NA,15.4212265014648,14.9874258041382,60,IRAK4,NONE
TRUE,2.18053118514917,-6.2830924987793,Q922V4,Q922V4,Pleiotropic regulator 1,Plrg1,Color2 [DarkGray],1,4,NA,NA,12,6,3,3,8.95724678039551,12.0771265029907,12.6504259109497,NA,17.489725112915,18.200626373291,16.8437252044678,60,IRAK4,NONE
TRUE,1.38131734127861,-1.83544977506002,Q923G2,Q923G2,"DNA-directed RNA polymerases I, II, and III subunit RPABC3",Polr2h,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,14.4336261749268,16.3474254608154,14.3252258300781,14.1352262496948,16.7306251525879,17.188325881958,16.0185260772705,60,IRAK4,NONE
TRUE,2.2848349905422,-1.80401706695557,Q924T7,Q924T7,E3 ubiquitin-protein ligase RNF31,Rnf31,Color2 [DarkGray],1,4,NA,NA,28,7,4,3,18.0948257446289,17.466625213623,17.7303256988525,17.712926864624,19.7497253417969,20.1609268188477,18.7549266815186,60,IRAK4,NONE
TRUE,3.36458280011616,-4.0929578145345,Q925I1,Q925I1,ATPase family AAA domain-containing protein 3,Atad3,Color2 [DarkGray],1,4,NA,NA,19,7,4,3,15.8283262252808,14.3035259246826,15.52392578125,15.7262258529663,19.5463256835938,19.9358253479004,18.8332252502441,60,IRAK4,NONE
TRUE,4.13053209570168,-4.55414930979411,Q99020,Q99020,Heterogeneous nuclear ribonucleoprotein A/B,Hnrnpab,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,16.3832263946533,17.1835269927979,16.087926864624,16.3264255523682,21.2808265686035,21.4316253662109,20.4358253479004,60,IRAK4,NONE
TRUE,4.0175241887565,-9.16723283131917,Q99104;P21271;Q8CIF6,Q99104,Unconventional myosin-Va,Myo5a,Color2 [DarkGray],1,4,NA,NA,95,7,4,3,15.769326210022,12.6800260543823,14.5557260513306,14.8642263412476,23.860725402832,24.040225982666,23.0027256011963,60,IRAK4,NONE
TRUE,1.48726547253243,-1.84339332580566,Q99J10,Q99J10,Cytoplasmic tRNA 2-thiolation protein 1,Ctu1,Color2 [DarkGray],1,4,NA,NA,1,5,2,3,9.32294654846191,NA,10.1135864257813,NA,12.025426864624,11.664026260376,10.9955263137817,60,IRAK4,NONE
TRUE,3.29495797406925,-4.5859838326772,Q99J62,Q99J62,Replication factor C subunit 4,Rfc4,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,13.9653263092041,14.5513257980347,13.3333263397217,14.9147262573242,19.242826461792,19.28102684021,17.8076267242432,60,IRAK4,NONE
TRUE,4.47600882819764,-5.99620858828227,Q99J72,Q99J72,DNA dC->dU-editing enzyme APOBEC-3,Apobec3,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,15.9652261734009,15.4202260971069,15.7285261154175,16.3558254241943,21.8930263519287,22.5917263031006,21.1062259674072,60,IRAK4,NONE
TRUE,1.78054626565905,-3.10523287455241,Q99J95,Q99J95,Cyclin-dependent kinase 9,Cdk9,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,10.3460063934326,11.7918262481689,10.6925468444824,NA,14.4120264053345,14.9482259750366,12.7858257293701,60,IRAK4,NONE
TRUE,2.48987896280061,-3.78602965672811,Q99JX7,Q99JX7,Nuclear RNA export factor 1,Nxf1,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,12.2835264205933,14.0907258987427,12.7304258346558,11.2393064498901,16.4300270080566,16.6646251678467,16.0214252471924,60,IRAK4,NONE
TRUE,3.93808541328308,-5.0880331993103,Q99JY9,Q99JY9,Actin-related protein 3,Actr3,Color2 [DarkGray],1,4,NA,NA,21,7,4,3,20.0082263946533,18.8606262207031,19.4409255981445,20.1667251586914,24.875825881958,25.2485256195068,23.9971256256104,60,IRAK4,NONE
TRUE,3.01207619740853,-6.38878281911214,Q99K43,Q99K43,Protein regulator of cytokinesis 1,Prc1,Color2 [DarkGray],1,4,NA,NA,14,5,2,3,12.3950262069702,NA,NA,11.7117261886597,18.5179252624512,18.9616260528564,17.8469257354736,60,IRAK4,NONE
TRUE,2.15610926205083,-2.98839966456096,Q99K48,Q99K48,Non-POU domain-containing octamer-binding protein,Nono,Color2 [DarkGray],1,4,NA,NA,16,7,4,3,16.9158267974854,18.2758255004883,17.3325252532959,15.5875263214111,20.0547256469727,20.3157253265381,19.6785259246826,60,IRAK4,NONE
TRUE,2.15156828440123,1.87684981028239,Q99KC8,Q99KC8,von Willebrand factor A domain-containing protein 5A,Vwa5a,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,13.6827259063721,12.5237264633179,14.000825881958,13.0118265151978,11.3311262130737,11.8123264312744,11.140326499939,60,IRAK4,NONE
TRUE,1.93727631966275,-3.73476632436116,Q99KD5,Q99KD5,Protein unc-45 homolog A,Unc45a,Color2 [DarkGray],1,4,NA,NA,21,7,4,3,15.4813261032104,17.2433261871338,13.7410259246826,14.9288263320923,19.0745258331299,19.9661254882813,18.2095260620117,60,IRAK4,NONE
TRUE,2.05013090191569,-3.67430384953817,Q99KG3,Q99KG3,RNA-binding protein 10,Rbm10,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,11.0255661010742,12.6209259033203,12.2864265441895,9.96730613708496,14.8123264312744,16.3430271148682,14.2927265167236,60,IRAK4,NONE
TRUE,4.22839702345128,3.93789974848429,Q99KI0,Q99KI0,"Aconitate hydratase, mitochondrial",Aco2,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,19.731725692749,20.0161266326904,19.4147262573242,18.777925491333,15.6228265762329,15.5136260986328,15.5052261352539,60,IRAK4,NONE
TRUE,4.12497119414452,-4.15384991963704,Q99KP6,Q99KP6,Pre-mRNA-processing factor 19,Prpf19,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,16.191125869751,16.4664268493652,15.5348262786865,16.2015266418457,20.2866268157959,20.7723255157471,19.6980266571045,60,IRAK4,NONE
TRUE,2.91561337662276,5.04293346405029,Q99KQ4,Q99KQ4,Nicotinamide phosphoribosyltransferase,Nampt,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,17.060525894165,17.6493263244629,17.0829257965088,16.3209266662598,10.345326423645,13.0344257354736,12.5767259597778,60,IRAK4,NONE
TRUE,2.80974941876304,-2.98158319791158,Q99KV1,Q99KV1,DnaJ homolog subfamily B member 11,Dnajb11,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.8009262084961,16.2438259124756,15.8050260543823,15.0801258087158,18.5665264129639,18.975025177002,17.8506259918213,60,IRAK4,NONE
TRUE,1.68496208168939,-2.70615657170614,Q99KY4,Q99KY4,Cyclin-G-associated kinase,Gak,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,NA,NA,9.11840629577637,10.2322664260864,12.983925819397,12.3495264053345,11.8110265731812,60,IRAK4,NONE
TRUE,1.86371584481542,-1.75609135627747,Q99LC5,Q99LC5,"Electron transfer flavoprotein subunit alpha, mitochondrial",Etfa,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,12.4028263092041,12.0661268234253,11.5274267196655,12.9748258590698,14.4475259780884,14.2755260467529,13.2736263275146,60,IRAK4,NONE
TRUE,2.79082884303923,-3.31615320841471,Q99LC8,Q99LC8,Translation initiation factor eIF-2B subunit alpha,Eif2b1,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,NA,10.7937364578247,10.6456365585327,10.9426460266113,13.5837259292603,13.7875261306763,14.9592266082764,60,IRAK4,NONE
TRUE,1.93209661662853,-2.97112480799357,Q99LE6,Q99LE6,ATP-binding cassette sub-family F member 2,Abcf2,Color2 [DarkGray],1,4,NA,NA,15,7,4,3,15.6447257995605,17.4096260070801,16.7558269500732,14.5318260192871,19.1776256561279,19.3158264160156,18.6764259338379,60,IRAK4,NONE
TRUE,2.17916731077637,-2.93955564498901,Q99LH1,Q99LH1,Nucleolar GTP-binding protein 2,Gnl2,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,10.8715867996216,13.3711261749268,11.8498268127441,11.3082761764526,15.0875263214111,14.7414264678955,14.5403261184692,60,IRAK4,NONE
TRUE,2.01423443094955,-2.99825819333394,Q99LJ7,Q99LJ7,RCC1 and BTB domain-containing protein 2,Rcbtb2,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,14.0992259979248,14.3141260147095,13.479926109314,14.2147264480591,17.402925491333,18.2552261352539,15.4176263809204,60,IRAK4,NONE
TRUE,1.28414154430914,2.51016616821289,Q99LW6,Q99LW6,YY1-associated factor 2,Yaf2,Color2 [DarkGray],1,4,NA,NA,1,5,2,3,12.9202260971069,14.2304258346558,NA,NA,10.9273262023926,11.9783267974854,10.2898263931274,60,IRAK4,NONE
TRUE,1.01090205140125,2.51462507247925,Q99LX5,Q99LX5,Multiple myeloma tumor-associated protein 2 homolog,Mmtag2,Color2 [DarkGray],1,4,NA,NA,5,6,4,2,16.7500267028809,19.0230255126953,17.6157264709473,15.3620262145996,14.3640260696411,14.9821262359619,NA,60,IRAK4,NONE
TRUE,2.89772148165726,-6.34795951843262,Q99M51,Q99M51,Cytoplasmic protein NCK1,Nck1,Color2 [DarkGray],1,4,NA,NA,11,6,3,3,NA,11.5620260238647,10.3881464004517,13.0136260986328,18.3343257904053,18.0167255401611,17.6566257476807,60,IRAK4,NONE
TRUE,2.39699995578246,-3.18822447458903,Q99M87,Q99M87,"DnaJ homolog subfamily A member 3, mitochondrial",Dnaja3,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,14.8894262313843,14.1635265350342,13.7072257995605,14.2770261764526,18.1928253173828,18.0501251220703,16.0996265411377,60,IRAK4,NONE
TRUE,3.85125137172187,-3.68821676572164,Q99ME2,Q99ME2,WD repeat-containing protein 6,Wdr6,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,13.8217258453369,13.1856260299683,12.9923257827759,12.6266260147095,16.9380264282227,17.1928253173828,16.4035263061523,60,IRAK4,NONE
TRUE,2.60725168668074,2.44315807024638,Q99MR8,Q99MR8,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",Mccc1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,15.3384265899658,15.4624261856079,14.128625869751,14.9791259765625,13.0922260284424,12.0721263885498,12.4376268386841,60,IRAK4,NONE
TRUE,2.41853136829188,-5.01512972513835,Q99MU3,Q99MU3,Double-stranded RNA-specific adenosine deaminase,Adar,Color2 [DarkGray],1,4,NA,NA,10,6,3,3,11.6762266159058,9.38247680664063,NA,10.0092868804932,15.4144258499146,16.1674270629883,14.5315265655518,60,IRAK4,NONE
TRUE,2.43985540999384,4.55946747461955,Q99MY8,Q99MY8,Histone-lysine N-methyltransferase ASH1L,Ash1l,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,NA,NA,11.983226776123,12.0569267272949,7.85648584365845,7.91149568557739,6.61384630203247,60,IRAK4,NONE
TRUE,1.50891803062311,5.59250036875407,Q99N94,Q99N94,"39S ribosomal protein L9, mitochondrial",Mrpl9,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,17.111026763916,21.3426265716553,19.458625793457,16.0394268035889,14.9299259185791,13.7622261047363,9.99412631988525,60,IRAK4,NONE
TRUE,2.35579320519134,-2.7023032506307,Q99NF3,Q99NF3,Centrosomal protein of 41 kDa,Cep41,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,NA,10.8944864273071,10.9750261306763,NA,13.6823263168335,14.0766258239746,13.1522264480591,60,IRAK4,NONE
TRUE,2.41624975367632,-2.13483301798503,Q99P69,Q99P69,Kinetochore protein Nuf2,Nuf2,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,13.2214260101318,NA,12.6802263259888,12.3540267944336,15.1950263977051,15.0702257156372,14.394926071167,60,IRAK4,NONE
TRUE,2.27328983213246,-1.78259134292603,Q99P88,Q99P88,Nuclear pore complex protein Nup155,Nup155,Color2 [DarkGray],1,4,NA,NA,30,7,4,3,17.0587253570557,17.3722267150879,16.8200263977051,16.6242256164551,19.0342254638672,19.2426261901855,17.9773254394531,60,IRAK4,NONE
TRUE,1.31720854139591,-2.26737976074219,Q99PG2,Q99PG2,Opioid growth factor receptor,Ogfr,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,12.1628265380859,10.1799163818359,NA,9.64939594268799,12.6032257080078,13.4320259094238,12.7590265274048,60,IRAK4,NONE
TRUE,1.08561770835473,-3.60427681605021,Q99PL5,Q99PL5,Ribosome-binding protein 1,Rrbp1,Color2 [DarkGray],1,4,NA,NA,27,7,4,3,11.3299264907837,16.3374252319336,15.4613265991211,10.9737863540649,17.1358261108398,17.6983261108398,16.5555267333984,60,IRAK4,NONE
TRUE,2.36347260615811,2.04638306299845,Q99PT1,Q99PT1,Rho GDP-dissociation inhibitor 1,Arhgdia,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,17.7359256744385,18.5834255218506,16.9122257232666,17.8251266479492,15.6134262084961,15.6051263809204,15.9348258972168,60,IRAK4,NONE
TRUE,3.41232798784454,-6.43710009256999,Q99PU8,Q99PU8,Putative ATP-dependent RNA helicase DHX30,Dhx30,Color2 [DarkGray],1,4,NA,NA,39,6,3,3,12.1615266799927,NA,10.6431264877319,11.9970264434814,18.2477264404297,18.4788265228271,17.3864269256592,60,IRAK4,NONE
TRUE,3.20634700587185,-4.36158227920532,Q9CPN8;O88477,Q9CPN8,Insulin-like growth factor 2 mRNA-binding protein 3,Igf2bp3,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,16.6229267120361,16.9394264221191,15.8486261367798,15.0741262435913,20.6086254119873,21.0109252929688,19.8290252685547,60,IRAK4,NONE
TRUE,2.03386052316112,-1.8690668741862,Q9CPP0,Q9CPP0,Nucleoplasmin-3,Npm3,Color2 [DarkGray],1,4,NA,NA,5,6,3,3,16.6610260009766,15.5232257843018,16.1613254547119,NA,18.1657257080078,18.2439270019531,17.5431251525879,60,IRAK4,NONE
TRUE,1.47540680503574,-2.93667459487915,Q9CPS7,Q9CPS7,RNA-binding protein PNO1,Pno1,Color2 [DarkGray],1,4,NA,NA,2,6,4,2,12.6740264892578,14.3240261077881,14.638126373291,12.456226348877,17.0915260314941,NA,15.8280258178711,60,IRAK4,NONE
TRUE,3.31873007010881,-5.41504112879435,Q9CPW4,Q9CPW4,Actin-related protein 2/3 complex subunit 5,Arpc5,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,17.6970252990723,17.0409259796143,17.007926940918,19.2063255310059,23.3117256164551,23.6520252227783,22.4955253601074,60,IRAK4,NONE
TRUE,3.87867530658429,-4.3884584903717,Q9CQ71,Q9CQ71,Replication protein A 14 kDa subunit,Rpa3,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,11.7642259597778,12.4929265975952,11.785626411438,11.8436260223389,16.297025680542,17.1371269226074,15.6460266113281,60,IRAK4,NONE
TRUE,0.740038818388295,3.7574999332428,Q9CQF3,Q9CQF3,Cleavage and polyadenylation specificity factor subunit 5,Nudt21,Color2 [DarkGray],1,4,NA,NA,5,6,4,2,15.912425994873,21.0146255493164,20.0033264160156,15.3017263412476,15.7498264312744,NA,12.8512258529663,60,IRAK4,NONE
TRUE,1.28677956382622,-3.64853286743164,Q9CQI7,Q9CQI7,U2 small nuclear ribonucleoprotein B,Snrpb2,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,14.2993259429932,17.5518264770508,NA,13.1470260620117,18.7723255157471,18.8546257019043,18.3168258666992,60,IRAK4,NONE
TRUE,3.52599822674283,-3.97170813878377,Q9CQJ4,Q9CQJ4,E3 ubiquitin-protein ligase RING2,Rnf2,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.5843257904053,12.2711267471313,11.6974267959595,12.5801258087158,15.8826265335083,17.1398258209229,15.7424259185791,60,IRAK4,NONE
TRUE,2.86298274768386,-4.20616658528646,Q9CQS5,Q9CQS5,Serine/threonine-protein kinase RIO2,Riok2,Color2 [DarkGray],1,4,NA,NA,5,6,3,3,11.5521268844604,12.0996265411377,13.063925743103,NA,16.5134258270264,16.9156265258789,15.9051265716553,60,IRAK4,NONE
TRUE,2.71401097251194,-2.65793323516846,Q9CQV8,Q9CQV8,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",Ywhab,Color2 [DarkGray],1,4,NA,NA,8,6,3,3,15.8542261123657,NA,15.3190259933472,15.701226234436,18.2851257324219,18.8546257019043,17.7085266113281,60,IRAK4,NONE
TRUE,2.68253941611175,-3.16225004196167,Q9CR57,Q9CR57,60S ribosomal protein L14,Rpl14,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,21.1176261901855,20.9846267700195,21.4414253234863,19.696626663208,24.1531257629395,24.472526550293,23.2913265228271,60,IRAK4,NONE
TRUE,1.83140654713462,-3.44743339220683,Q9CRB9,Q9CRB9,MICOS complex subunit Mic19,Chchd3,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,17.8248252868652,18.446325302124,15.5188264846802,15.7865257263184,20.487325668335,21.0495262145996,19.4878253936768,60,IRAK4,NONE
TRUE,1.60224160520969,-2.33349283536275,Q9CRT8,Q9CRT8,Exportin-T,Xpot,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,12.8826265335083,11.6881265640259,12.5109262466431,11.0501861572266,15.1800260543823,14.8638257980347,13.0555257797241,60,IRAK4,NONE
TRUE,1.93500055077209,-4.33290306727091,Q9CU62,Q9CU62,Structural mainte1000ce of chromosomes protein 1A,Smc1a,Color2 [DarkGray],1,4,NA,NA,10,5,2,3,9.04847621917725,NA,10.7068367004395,NA,14.941725730896,13.9633264541626,13.7266263961792,60,IRAK4,NONE
TRUE,1.86323244589426,-2.86371390024821,Q9CU65,Q9CU65,Zinc finger MYM-type protein 2,Zmym2,Color2 [DarkGray],1,4,NA,NA,1,5,2,3,NA,8.62524604797363,NA,8.63924598693848,11.8427267074585,11.9951267242432,10.6500263214111,60,IRAK4,NONE
TRUE,4.0090539838136,-5.48849217096965,Q9CVB6,Q9CVB6,Actin-related protein 2/3 complex subunit 2,Arpc2,Color2 [DarkGray],1,4,NA,NA,24,7,4,3,20.0859260559082,19.0547256469727,19.8847255706787,18.8750267028809,25.0916271209717,25.5875263214111,24.2116260528564,60,IRAK4,NONE
TRUE,1.62406589107167,-1.79819130897522,Q9CW03,Q9CW03,Structural mainte1000ce of chromosomes protein 3,Smc3,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,13.3288259506226,12.2715263366699,11.604926109314,12.9983263015747,14.8554258346558,14.6103258132935,13.5815258026123,60,IRAK4,NONE
TRUE,1.29189725038563,-2.78859980901082,Q9CWX2,Q9CWX2,"Complex I intermediate-associated protein 30, mitochondrial",Ndufaf1,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,11.2840261459351,NA,NA,12.7050266265869,14.8642263412476,15.6893262863159,13.795825958252,60,IRAK4,NONE
TRUE,2.78230947324264,-4.77236620585124,Q9CWZ3,Q9CWZ3,RNA-binding protein 8A,Rbm8a,Color2 [DarkGray],1,4,NA,NA,4,6,3,3,14.5230264663696,NA,12.8800258636475,14.414626121521,18.8688259124756,19.2130260467529,18.0529251098633,60,IRAK4,NONE
TRUE,1.60798509114269,-4.47356573740641,Q9CX84,Q9CX84,Regulator of G-protein signaling 19,Rgs19,Color2 [DarkGray],1,4,NA,NA,6,5,2,3,11.6918268203735,NA,NA,14.0202264785767,17.3536262512207,18.1471252441406,16.4880256652832,60,IRAK4,NONE
TRUE,3.04921910273588,-2.95989910761515,Q9CX86,Q9CX86,Heterogeneous nuclear ribonucleoprotein A0,Hnrnpa0,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,15.39892578125,16.4149265289307,15.9474258422852,14.7920265197754,18.76442527771,18.5419254302979,18.4883251190186,60,IRAK4,NONE
TRUE,2.49542800393829,5.59705829620361,Q9CXG3,Q9CXG3,Peptidyl-prolyl cis-trans isomerase-like 4,Ppil4,Color2 [DarkGray],1,4,NA,NA,20,7,4,3,19.1317253112793,22.6553268432617,21.90842628479,19.7615261077881,15.3696260452271,15.9345264434814,14.49742603302,60,IRAK4,NONE
TRUE,2.96532874061598,-3.04354159037272,Q9CXS4,Q9CXS4,Centromere protein V,Cenpv,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,14.4915266036987,15.4115257263184,14.5446262359619,13.8661260604858,17.9387264251709,17.9006252288818,17.0266265869141,60,IRAK4,NONE
TRUE,1.40979448304444,-3.47883256276448,Q9CXY6,Q9CXY6,Interleukin enhancer-binding factor 2,Ilf2,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,16.2375259399414,17.8088264465332,13.0231266021729,15.3286266326904,18.5619258880615,20.0533256530762,18.6198253631592,60,IRAK4,NONE
TRUE,2.7932406393325,-6.12359134356181,Q9CY57,Q9CY57,Chromatin target of PRMT1 protein,Chtop,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,13.6444263458252,15.3103265762329,14.9768257141113,11.8680267333984,20.0815258026123,20.7997264862061,19.339225769043,60,IRAK4,NONE
TRUE,3.01693889295866,-2.54095856348674,Q9CY58,Q9CY58,Plasminogen activator inhibitor 1 RNA-binding protein,Serbp1,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,18.1989269256592,19.0257263183594,17.8194255828857,18.3791255950928,21.0597267150879,21.2346267700195,20.3959255218506,60,IRAK4,NONE
TRUE,1.79742745199275,-2.81905802090963,Q9CYH6,Q9CYH6,Ribosome biogenesis regulatory protein homolog,Rrs1,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,11.9914264678955,15.0813264846802,13.3542261123657,12.8334264755249,16.5101261138916,15.876425743103,16.015926361084,60,IRAK4,NONE
TRUE,1.28859090913218,4.30302508672079,Q9CYI4,Q9CYI4,Putative RNA-binding protein Luc7-like 1,Luc7l,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,15.950626373291,21.9102268218994,19.4939250946045,16.2918262481689,13.6731262207031,14.6569261550903,13.9958257675171,60,IRAK4,NONE
TRUE,1.14236448956992,-3.25433317820231,Q9CYL5,Q9CYL5,Golgi-associated plant pathogenesis-related protein 1,Glipr2,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,13.8890266418457,19.0113258361816,16.6280269622803,14.2177257537842,19.3043251037598,19.6094264984131,18.6588268280029,60,IRAK4,NONE
TRUE,3.26019501882601,-5.38829104105632,Q9CYR0,Q9CYR0,"Single-stranded DNA-binding protein, mitochondrial",Ssbp1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,15.4683265686035,15.4876260757446,14.3343257904053,13.3425264358521,19.88942527771,20.7790260314941,19.4710254669189,60,IRAK4,NONE
TRUE,1.50296144417024,-1.8716999689738,Q9CZ62,Q9CZ62,Centrosomal protein of 97 kDa,Cep97,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,NA,9.49323654174805,9.33830642700195,10.7149362564087,12.0873260498047,12.108226776123,10.9660263061523,60,IRAK4,NONE
TRUE,3.64523962807171,-4.23511632283529,Q9CZM2,Q9CZM2,60S ribosomal protein L15,Rpl15,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,18.8613262176514,18.8125267028809,18.8871269226074,18.223726272583,23.3724269866943,23.4645252227783,21.9569263458252,60,IRAK4,NONE
TRUE,2.53963181232941,-3.20145853360494,Q9CZU3,Q9CZU3,Superkiller viralicidic activity 2-like 2,Skiv2l2,Color2 [DarkGray],1,4,NA,NA,19,7,4,3,12.9193258285522,14.1359262466431,12.0446262359619,12.598126411438,16.3235263824463,16.5655269622803,15.4888257980347,60,IRAK4,NONE
TRUE,1.85394475232554,-2.13643312454224,Q9CZW4,Q9CZW4,Long-chain-fatty-acid--CoA ligase 3,Acsl3,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,14.4304265975952,15.1729259490967,13.4243259429932,13.4188261032104,16.3796253204346,16.7529258728027,15.611626625061,60,IRAK4,NONE
TRUE,3.02154384413395,-2.9693497021993,Q9CZX0,Q9CZX0,Elongator complex protein 3,Elp3,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,15.8569259643555,15.816725730896,16.0874252319336,15.4384260177612,19.0643253326416,19.4027252197266,17.8406257629395,60,IRAK4,NONE
TRUE,0.837811895262739,2.87975772221883,Q9CZX8,Q9CZX8,40S ribosomal protein S19,Rps19,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,21.3111267089844,26.8642253875732,25.0134258270264,21.2882251739502,20.7143268585205,21.3330268859863,20.1711254119873,60,IRAK4,NONE
TRUE,1.89057349424312,-3.11757214864095,Q9D071,Q9D071,MMS19 nucleotide excision repair protein homolog,Mms19,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,12.4178266525269,9.77038669586182,9.83765602111816,9.66154670715332,13.7124261856079,13.9284257888794,12.9774265289307,60,IRAK4,NONE
TRUE,4.60657367485272,-5.12580847740173,Q9D0E1,Q9D0E1,Heterogeneous nuclear ribonucleoprotein M,Hnrnpm,Color2 [DarkGray],1,4,NA,NA,27,7,4,3,16.01442527771,16.453426361084,16.5317268371582,15.8022260665894,21.7279262542725,21.5766258239746,20.6742267608643,60,IRAK4,NONE
TRUE,0.916118328016943,4.08339881896973,Q9D0F4;Q5SZT7,Q9D0F4;Q5SZT7,NF-kappa-B-activating protein,Nkap;Nkapl,Color2 [DarkGray],1,4,NA,NA,5,6,4,2,13.6819257736206,17.8985252380371,17.5755252838135,12.4687261581421,11.8646268844604,NA,10.7809267044067,60,IRAK4,NONE
TRUE,3.38638122555276,-4.09104935328166,Q9D0F6,Q9D0F6,Replication factor C subunit 5,Rfc5,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,14.9555263519287,15.4732265472412,14.2696266174316,14.0539264678955,18.8234252929688,19.3918266296387,18.1221256256104,60,IRAK4,NONE
TRUE,3.8281084936971,-4.15670013427734,Q9D0I8,Q9D0I8,mRNA turnover protein 4 homolog,Mrto4,Color2 [DarkGray],1,4,NA,NA,5,6,3,3,NA,12.6521263122559,12.8896265029907,13.0984258651733,17.1894264221191,17.4019260406494,16.5189266204834,60,IRAK4,NONE
